lifetime, velocity, clife, cof, fripscore
500.0,1,1500.0,0.1,0.44182828
500.0,3,1500.0,0.1,0.65616337
1500.0,0.33,1500.0,0.2,0.44179872
1500.0,1,1500.0,0.2,0.64156851
1500.0,3,1500.0,0.2,0.74545035
166.0,0.33,1500.0,0.2,0.09066183
166.0,1,1500.0,0.2,0.2226673
166.0,3,1500.0,0.2,0.43998363
500.0,0.33,1500.0,0.2,0.22167878
500.0,1,1500.0,0.2,0.43921266
500.0,3,1500.0,0.2,0.64076385
1500.0,0.33,1500.0,0.3,0.43991416
1500.0,1,1500.0,0.3,0.64096455
1500.0,3,1500.0,0.3,0.77287117
166.0,0.33,1500.0,0.3,0.09181411
166.0,1,1500.0,0.3,0.21861199
166.0,3,1500.0,0.3,0.42669817
500.0,0.33,1500.0,0.3,0.22178462
500.0,1,1500.0,0.3,0.42538444
500.0,3,1500.0,0.3,0.64202144
1500.0,0.33,1500.0,0.5,0.43239443
1500.0,1,1500.0,0.5,0.60536482
1500.0,3,1500.0,0.5,0.74867139
166.0,0.33,1500.0,0.5,0.09101756
166.0,1,1500.0,0.5,0.21761089
166.0,3,1500.0,0.5,0.42314414
500.0,0.33,1500.0,0.5,0.21928991
500.0,1,1500.0,0.5,0.4259819
500.0,3,1500.0,0.5,0.62658353
1500.0,0.33,1500.0,0.75,0.41969352
1500.0,1,1500.0,0.75,0.59968785
1500.0,3,1500.0,0.75,0.76539736
166.0,0.33,1500.0,0.75,0.09090854
166.0,1,1500.0,0.75,0.21720113
166.0,3,1500.0,0.75,0.43691523
500.0,0.33,1500.0,0.75,0.21813002
500.0,1,1500.0,0.75,0.42209447
500.0,3,1500.0,0.75,0.61898767
1500.0,0.33,1500.0,1.0,0.400152
1500.0,1,1500.0,1.0,0.60052613
1500.0,3,1500.0,1.0,0.74515771
166.0,0.33,1500.0,1.0,0.08916882
166.0,1,1500.0,1.0,0.21307038
166.0,3,1500.0,1.0,0.43367263
500.0,0.33,1500.0,1.0,0.21469328
500.0,1,1500.0,1.0,0.41153872
500.0,3,1500.0,1.0,0.6224216
1500.0,0.33,1500.0,1.25,0.40067841
1500.0,1,1500.0,1.25,0.59182909
1500.0,3,1500.0,1.25,0.72489386
166.0,0.33,1500.0,1.25,0.08854969
166.0,1,1500.0,1.25,0.21311071
166.0,3,1500.0,1.25,0.4213888
500.0,0.33,1500.0,1.25,0.21071362
500.0,1,1500.0,1.25,0.41042506
500.0,3,1500.0,1.25,0.61496536
1500.0,0.33,1500.0,1.5,0.39120362
1500.0,1,1500.0,1.5,0.580107
1500.0,3,1500.0,1.5,0.74056199
166.0,0.33,1500.0,1.5,0.08928271
166.0,1,1500.0,1.5,0.20973829
166.0,3,1500.0,1.5,0.4210125
500.0,0.33,1500.0,1.5,0.21031366
500.0,1,1500.0,1.5,0.41023744
500.0,3,1500.0,1.5,0.60862514
1500.0,0.33,1500.0,10.0,0.32201573
1500.0,1,1500.0,10.0,0.52020525
1500.0,3,1500.0,10.0,0.6992399
166.0,0.33,1500.0,10.0,0.08294415
166.0,1,1500.0,10.0,0.2063665
166.0,3,1500.0,10.0,0.4094538
500.0,0.33,1500.0,10.0,0.18527045
500.0,1,1500.0,10.0,0.36979356
500.0,3,1500.0,10.0,0.61036491
1500.0,0.33,1500.0,15.0,0.29967682
1500.0,1,1500.0,15.0,0.49311276
1500.0,3,1500.0,15.0,0.70226558
166.0,0.33,1500.0,15.0,0.0839459
166.0,1,1500.0,15.0,0.20612691
166.0,3,1500.0,15.0,0.41175332
500.0,0.33,1500.0,15.0,0.18211406
500.0,1,1500.0,15.0,0.37545099
500.0,3,1500.0,15.0,0.59506203
1500.0,0.33,1500.0,150.0,0.26189981
1500.0,1,1500.0,150.0,0.49008778
1500.0,3,1500.0,150.0,0.67525684
166.0,0.33,1500.0,150.0,0.07662597
166.0,1,1500.0,150.0,0.18320145
166.0,3,1500.0,150.0,0.39395397
500.0,0.33,1500.0,150.0,0.16559203
500.0,1,1500.0,150.0,0.34869074
500.0,3,1500.0,150.0,0.56618937
1500.0,0.33,1500.0,3.0,0.35664242
1500.0,1,1500.0,3.0,0.54618534
1500.0,3,1500.0,3.0,0.71037024
166.0,0.33,1500.0,3.0,0.08606413
166.0,1,1500.0,3.0,0.20858401
166.0,3,1500.0,3.0,0.42099086
500.0,0.33,1500.0,3.0,0.20032389
500.0,1,1500.0,3.0,0.39093264
500.0,3,1500.0,3.0,0.60906693
1500.0,0.33,1500.0,30.0,0.29237349
1500.0,1,1500.0,30.0,0.51009916
1500.0,3,1500.0,30.0,0.71347346
166.0,0.33,1500.0,30.0,0.08241002
166.0,1,1500.0,30.0,0.20038767
166.0,3,1500.0,30.0,0.41413031
500.0,0.33,1500.0,30.0,0.17810738
500.0,1,1500.0,30.0,0.3712218
500.0,3,1500.0,30.0,0.58160362
1500.0,0.33,1500.0,50.0,0.28461084
1500.0,1,1500.0,50.0,0.50647447
1500.0,3,1500.0,50.0,0.69664648
166.0,0.33,1500.0,50.0,0.08069119
166.0,1,1500.0,50.0,0.19783823
166.0,3,1500.0,50.0,0.40943288
500.0,0.33,1500.0,50.0,0.1750647
500.0,1,1500.0,50.0,0.35669156
500.0,3,1500.0,50.0,0.60720376
1500.0,0.33,2.0,0.1,0.44552284
1500.0,1,2.0,0.1,0.66471325
1500.0,3,2.0,0.1,0.04134143
166.0,0.33,2.0,0.1,0.08956759
166.0,1,2.0,0.1,0.22518851
166.0,3,2.0,0.1,0.05959732
500.0,0.33,2.0,0.1,0.22058356
500.0,1,2.0,0.1,0.44645066
500.0,3,2.0,0.1,0.05629545
1500.0,0.33,2.0,0.2,0.44727689
1500.0,1,2.0,0.2,0.03819818
1500.0,3,2.0,0.2,0.02615908
166.0,0.33,2.0,0.2,0.08908937
166.0,1,2.0,0.2,0.03897278
166.0,3,2.0,0.2,0.03470378
500.0,0.33,2.0,0.2,0.2216727
500.0,1,2.0,0.2,0.04059129
500.0,3,2.0,0.2,0.03042969
1500.0,0.33,2.0,0.3,0.43975009
1500.0,1,2.0,0.3,0.02472734
1500.0,3,2.0,0.3,0.04122827
166.0,0.33,2.0,0.3,0.09027574
166.0,1,2.0,0.3,0.02669914
166.0,3,2.0,0.3,0.02921999
500.0,0.33,2.0,0.3,0.22151559
500.0,1,2.0,0.3,0.02772291
500.0,3,2.0,0.3,0.02771384
1500.0,0.33,2.0,0.5,0.02618758
1500.0,1,2.0,0.5,0.01990856
1500.0,3,2.0,0.5,0.01425814
166.0,0.33,2.0,0.5,0.02288555
166.0,1,2.0,0.5,0.01911411
166.0,3,2.0,0.5,0.02266269
500.0,0.33,2.0,0.5,0.02560342
500.0,1,2.0,0.5,0.019022
500.0,3,2.0,0.5,0.02553229
1500.0,0.33,2.0,0.75,0.01757183
1500.0,1,2.0,0.75,0.01232077
1500.0,3,2.0,0.75,0.00943055
166.0,0.33,2.0,0.75,0.0164307
166.0,1,2.0,0.75,0.01657782
166.0,3,2.0,0.75,0.02057588
500.0,0.33,2.0,0.75,0.01670578
500.0,1,2.0,0.75,0.01567768
500.0,3,2.0,0.75,0.01735323
1500.0,0.33,2.0,1.0,0.01447739
1500.0,1,2.0,1.0,0.01268862
1500.0,3,2.0,1.0,0.01661058
166.0,0.33,2.0,1.0,0.01407275
166.0,1,2.0,1.0,0.01528853
166.0,3,2.0,1.0,0.01848196
500.0,0.33,2.0,1.0,0.01486303
500.0,1,2.0,1.0,0.01474631
500.0,3,2.0,1.0,0.01906136
1500.0,0.33,2.0,1.25,0.01372724
1500.0,1,2.0,1.25,0.01311705
1500.0,3,2.0,1.25,0.01866121
166.0,0.33,2.0,1.25,0.01322954
166.0,1,2.0,1.25,0.01384974
166.0,3,2.0,1.25,0.01677455
500.0,0.33,2.0,1.25,0.0131954
500.0,1,2.0,1.25,0.01415809
500.0,3,2.0,1.25,0.01430006
1500.0,0.33,2.0,1.5,0.01378532
1500.0,1,2.0,1.5,0.01194188
1500.0,3,2.0,1.5,0.01302282
166.0,0.33,2.0,1.5,0.01271547
166.0,1,2.0,1.5,0.01355934
166.0,3,2.0,1.5,0.0154942
500.0,0.33,2.0,1.5,0.01256471
500.0,1,2.0,1.5,0.01266106
500.0,3,2.0,1.5,0.01931184
1500.0,0.33,2.0,10.0,0.00974152
1500.0,1,2.0,10.0,0.0098641
1500.0,3,2.0,10.0,0.01451785
166.0,0.33,2.0,10.0,0.00997805
166.0,1,2.0,10.0,0.01027217
166.0,3,2.0,10.0,0.0115829
500.0,0.33,2.0,10.0,0.01013736
500.0,1,2.0,10.0,0.00945733
500.0,3,2.0,10.0,0.00903376
1500.0,0.33,2.0,15.0,0.01063083
1500.0,1,2.0,15.0,0.00855304
1500.0,3,2.0,15.0,0.00442544
166.0,0.33,2.0,15.0,0.00979143
166.0,1,2.0,15.0,0.01039408
166.0,3,2.0,15.0,0.01105806
500.0,0.33,2.0,15.0,0.01012731
500.0,1,2.0,15.0,0.0095138
500.0,3,2.0,15.0,0.00970463
1500.0,0.33,2.0,150.0,0.01022329
1500.0,1,2.0,150.0,0.00869754
1500.0,3,2.0,150.0,0.01139824
166.0,0.33,2.0,150.0,0.0097103
166.0,1,2.0,150.0,0.00945397
166.0,3,2.0,150.0,0.00992412
500.0,0.33,2.0,150.0,0.00956032
500.0,1,2.0,150.0,0.00918475
500.0,3,2.0,150.0,0.00852472
1500.0,0.33,2.0,3.0,0.01082882
1500.0,1,2.0,3.0,0.01409544
1500.0,3,2.0,3.0,0.00854179
166.0,0.33,2.0,3.0,0.01101665
166.0,1,2.0,3.0,0.01177762
166.0,3,2.0,3.0,0.0146428
500.0,0.33,2.0,3.0,0.01084189
500.0,1,2.0,3.0,0.01176554
500.0,3,2.0,3.0,0.01228031
1500.0,0.33,2.0,30.0,0.00936109
1500.0,1,2.0,30.0,0.00872321
1500.0,3,2.0,30.0,0.00482664
166.0,0.33,2.0,30.0,0.00979246
166.0,1,2.0,30.0,0.01031852
166.0,3,2.0,30.0,0.00998806
500.0,0.33,2.0,30.0,0.01021309
500.0,1,2.0,30.0,0.00982245
500.0,3,2.0,30.0,0.00958127
1500.0,0.33,3.0,0.1,0.45166392
1500.0,1,3.0,0.1,0.67144502
1500.0,3,3.0,0.1,0.07224929
166.0,0.33,3.0,0.1,0.09170879
166.0,1,3.0,0.1,0.22580672
166.0,3,3.0,0.1,0.07968071
500.0,0.33,3.0,0.1,0.22016737
500.0,1,3.0,0.1,0.44635616
500.0,3,3.0,0.1,0.09020596
1500.0,0.33,3.0,0.2,0.44078985
1500.0,1,3.0,0.2,0.05700734
1500.0,3,3.0,0.2,0.03910933
166.0,0.33,3.0,0.2,0.08976497
166.0,1,3.0,0.2,0.05114582
166.0,3,3.0,0.2,0.04689569
500.0,0.33,3.0,0.2,0.21904632
500.0,1,3.0,0.2,0.05591825
500.0,3,3.0,0.2,0.04791536
1500.0,0.33,3.0,0.3,0.45093761
1500.0,1,3.0,0.3,0.03511687
1500.0,3,3.0,0.3,0.04795319
166.0,0.33,3.0,0.3,0.09043544
166.0,1,3.0,0.3,0.03471201
166.0,3,3.0,0.3,0.03961433
500.0,0.33,3.0,0.3,0.21976426
500.0,1,3.0,0.3,0.03404543
500.0,3,3.0,0.3,0.03370104
1500.0,0.33,3.0,0.5,0.03318345
1500.0,1,3.0,0.5,0.02489812
1500.0,3,3.0,0.5,0.01889987
166.0,0.33,3.0,0.5,0.02830599
166.0,1,3.0,0.5,0.02386405
166.0,3,3.0,0.5,0.03097495
500.0,0.33,3.0,0.5,0.03198829
500.0,1,3.0,0.5,0.02391747
500.0,3,3.0,0.5,0.03152052
1500.0,0.33,3.0,0.75,0.01966544
1500.0,1,3.0,0.75,0.01924964
1500.0,3,3.0,0.75,0.03150743
166.0,0.33,3.0,0.75,0.019519
166.0,1,3.0,0.75,0.01960475
166.0,3,3.0,0.75,0.02610928
500.0,0.33,3.0,0.75,0.02083723
500.0,1,3.0,0.75,0.02034626
500.0,3,3.0,0.75,0.03024522
1500.0,0.33,3.0,1.0,0.01682184
1500.0,1,3.0,1.0,0.01467179
1500.0,3,3.0,1.0,0.02548765
166.0,0.33,3.0,1.0,0.01641671
166.0,1,3.0,1.0,0.01808786
166.0,3,3.0,1.0,0.0241154
500.0,0.33,3.0,1.0,0.01666294
500.0,1,3.0,1.0,0.01861745
500.0,3,3.0,1.0,0.02395458
1500.0,0.33,3.0,1.25,0.01478913
1500.0,1,3.0,1.25,0.01665141
1500.0,3,3.0,1.25,0.0215744
166.0,0.33,3.0,1.25,0.0152774
166.0,1,3.0,1.25,0.01707941
166.0,3,3.0,1.25,0.02233329
500.0,0.33,3.0,1.25,0.01539318
500.0,1,3.0,1.25,0.01668157
500.0,3,3.0,1.25,0.02390762
1500.0,0.33,3.0,1.5,0.01557474
1500.0,1,3.0,1.5,0.01633878
1500.0,3,3.0,1.5,0.02120234
166.0,0.33,3.0,1.5,0.01403996
166.0,1,3.0,1.5,0.01595087
166.0,3,3.0,1.5,0.02088721
500.0,0.33,3.0,1.5,0.01417799
500.0,1,3.0,1.5,0.01443656
500.0,3,3.0,1.5,0.02124155
1500.0,0.33,3.0,10.0,0.01024038
1500.0,1,3.0,10.0,0.01113887
1500.0,3,3.0,10.0,0.01045003
166.0,0.33,3.0,10.0,0.01046939
166.0,1,3.0,10.0,0.01117871
166.0,3,3.0,10.0,0.01348847
500.0,0.33,3.0,10.0,0.0104907
500.0,1,3.0,10.0,0.0104573
500.0,3,3.0,10.0,0.00993916
1500.0,0.33,3.0,15.0,0.01066995
1500.0,1,3.0,15.0,0.01076998
1500.0,3,3.0,15.0,0.00703968
166.0,0.33,3.0,15.0,0.01014915
166.0,1,3.0,15.0,0.01099335
166.0,3,3.0,15.0,0.01215579
500.0,0.33,3.0,15.0,0.01022475
500.0,1,3.0,15.0,0.01155985
500.0,3,3.0,15.0,0.01337413
1500.0,0.33,3.0,150.0,0.00981985
1500.0,1,3.0,150.0,0.00983722
1500.0,3,3.0,150.0,0.0052025
166.0,0.33,3.0,150.0,0.00966634
166.0,1,3.0,150.0,0.00971107
166.0,3,3.0,150.0,0.00924046
500.0,0.33,3.0,150.0,0.00982324
500.0,1,3.0,150.0,0.00956639
500.0,3,3.0,150.0,0.00909201
1500.0,0.33,3.0,3.0,0.01142684
1500.0,1,3.0,3.0,0.01596042
1500.0,3,3.0,3.0,0.0125819
166.0,0.33,3.0,3.0,0.01202543
166.0,1,3.0,3.0,0.01330217
166.0,3,3.0,3.0,0.01848548
500.0,0.33,3.0,3.0,0.01211844
500.0,1,3.0,3.0,0.0126615
500.0,3,3.0,3.0,0.01595526
1500.0,0.33,3.0,30.0,0.01035114
1500.0,1,3.0,30.0,0.00844524
1500.0,3,3.0,30.0,0.00966801
166.0,0.33,3.0,30.0,0.00991158
166.0,1,3.0,30.0,0.00981864
166.0,3,3.0,30.0,0.01099402
500.0,0.33,3.0,30.0,0.01002209
500.0,1,3.0,30.0,0.01027317
500.0,3,3.0,30.0,0.01148252
1500.0,0.33,30.0,0.1,0.44925595
1500.0,1,30.0,0.1,0.67089905
1500.0,3,30.0,0.1,0.37499632
166.0,0.33,30.0,0.1,0.09019562
166.0,1,30.0,0.1,0.2248784
166.0,3,30.0,0.1,0.30801391
500.0,0.33,30.0,0.1,0.21900019
500.0,1,30.0,0.1,0.44276
500.0,3,30.0,0.1,0.3681544
1500.0,0.33,30.0,0.2,0.44519342
1500.0,1,30.0,0.2,0.30013294
1500.0,3,30.0,0.2,0.28044463
166.0,0.33,30.0,0.2,0.09022093
166.0,1,30.0,0.2,0.15877483
166.0,3,30.0,0.2,0.22877761
500.0,0.33,30.0,0.2,0.22514822
500.0,1,30.0,0.2,0.25197486
500.0,3,30.0,0.2,0.27445754
1500.0,0.33,30.0,0.3,0.44988944
1500.0,1,30.0,0.3,0.20996765
1500.0,3,30.0,0.3,0.21555829
166.0,0.33,30.0,0.3,0.09096166
166.0,1,30.0,0.3,0.13198827
166.0,3,30.0,0.3,0.19206667
500.0,0.33,30.0,0.3,0.22156883
500.0,1,30.0,0.3,0.18189944
500.0,3,30.0,0.3,0.21299538
1500.0,0.33,30.0,0.5,0.17348642
1500.0,1,30.0,0.5,0.13784274
1500.0,3,30.0,0.5,0.15714309
166.0,0.33,30.0,0.5,0.07151958
166.0,1,30.0,0.5,0.10152554
166.0,3,30.0,0.5,0.1691334
500.0,0.33,30.0,0.5,0.1263122
500.0,1,30.0,0.5,0.13293242
500.0,3,30.0,0.5,0.18426207
1500.0,0.33,30.0,0.75,0.10389528
1500.0,1,30.0,0.75,0.09879029
1500.0,3,30.0,0.75,0.19371347
166.0,0.33,30.0,0.75,0.05810747
166.0,1,30.0,0.75,0.08620841
166.0,3,30.0,0.75,0.14708187
500.0,0.33,30.0,0.75,0.08769802
500.0,1,30.0,0.75,0.10487667
500.0,3,30.0,0.75,0.16058174
1500.0,0.33,30.0,1.0,0.08048111
1500.0,1,30.0,1.0,0.09099935
1500.0,3,30.0,1.0,0.10252658
166.0,0.33,30.0,1.0,0.0501384
166.0,1,30.0,1.0,0.07791239
166.0,3,30.0,1.0,0.14012635
500.0,0.33,30.0,1.0,0.06950344
500.0,1,30.0,1.0,0.08982801
500.0,3,30.0,1.0,0.14724544
1500.0,0.33,30.0,1.25,0.06576615
1500.0,1,30.0,1.25,0.08520457
1500.0,3,30.0,1.25,0.12062154
166.0,0.33,30.0,1.25,0.04586703
166.0,1,30.0,1.25,0.0717283
166.0,3,30.0,1.25,0.13344599
500.0,0.33,30.0,1.25,0.05927356
500.0,1,30.0,1.25,0.08278969
500.0,3,30.0,1.25,0.15235409
1500.0,0.33,30.0,1.5,0.05802276
1500.0,1,30.0,1.5,0.07258924
1500.0,3,30.0,1.5,0.13776367
166.0,0.33,30.0,1.5,0.04258641
166.0,1,30.0,1.5,0.06716102
166.0,3,30.0,1.5,0.13177147
500.0,0.33,30.0,1.5,0.05245803
500.0,1,30.0,1.5,0.07548479
500.0,3,30.0,1.5,0.13639456
1500.0,0.33,30.0,10.0,0.02618761
1500.0,1,30.0,10.0,0.04158467
1500.0,3,30.0,10.0,0.10476121
166.0,0.33,30.0,10.0,0.02229846
166.0,1,30.0,10.0,0.04154733
166.0,3,30.0,10.0,0.09507473
500.0,0.33,30.0,10.0,0.02381392
500.0,1,30.0,10.0,0.04435263
500.0,3,30.0,10.0,0.0985368
1500.0,0.33,30.0,15.0,0.02341201
1500.0,1,30.0,15.0,0.04922883
1500.0,3,30.0,15.0,0.06715073
166.0,0.33,30.0,15.0,0.0203282
166.0,1,30.0,15.0,0.03802334
166.0,3,30.0,15.0,0.08297806
500.0,0.33,30.0,15.0,0.02256301
500.0,1,30.0,15.0,0.04139761
500.0,3,30.0,15.0,0.0826965
1500.0,0.33,30.0,150.0,0.01344627
1500.0,1,30.0,150.0,0.01782592
1500.0,3,30.0,150.0,0.03450393
166.0,0.33,30.0,150.0,0.01207889
166.0,1,30.0,150.0,0.01559946
166.0,3,30.0,150.0,0.02937106
500.0,0.33,30.0,150.0,0.01210207
500.0,1,30.0,150.0,0.01718348
500.0,3,30.0,150.0,0.02791193
1500.0,0.33,30.0,3.0,0.03972495
1500.0,1,30.0,3.0,0.05899068
1500.0,3,30.0,3.0,0.12456784
166.0,0.33,30.0,3.0,0.03193914
166.0,1,30.0,3.0,0.05544848
166.0,3,30.0,3.0,0.1115767
500.0,0.33,30.0,3.0,0.03764469
500.0,1,30.0,3.0,0.06047761
500.0,3,30.0,3.0,0.11956473
1500.0,0.33,30.0,30.0,0.01775517
1500.0,1,30.0,30.0,0.03163849
1500.0,3,30.0,30.0,0.06399464
166.0,0.33,30.0,30.0,0.01725582
166.0,1,30.0,30.0,0.03080084
166.0,3,30.0,30.0,0.06892189
500.0,0.33,30.0,30.0,0.01840799
500.0,1,30.0,30.0,0.03175829
500.0,3,30.0,30.0,0.07081275
1500.0,0.33,30.0,50.0,0.01643142
1500.0,1,30.0,50.0,0.02498517
1500.0,3,30.0,50.0,0.0482649
166.0,0.33,30.0,50.0,0.01498464
166.0,1,30.0,50.0,0.02524439
166.0,3,30.0,50.0,0.04923563
500.0,0.33,30.0,50.0,0.01578076
500.0,1,30.0,50.0,0.02714347
500.0,3,30.0,50.0,0.05344425
1500.0,0.33,300.0,0.1,0.43683913
1500.0,1,300.0,0.1,0.67546784
1500.0,3,300.0,0.1,0.73867869
166.0,0.33,300.0,0.1,0.09168167
166.0,1,300.0,0.1,0.22162854
166.0,3,300.0,0.1,0.42022383
500.0,0.33,300.0,0.1,0.21741836
500.0,1,300.0,0.1,0.44406714
500.0,3,300.0,0.1,0.62655986
1500.0,0.33,300.0,0.2,0.44477468
1500.0,1,300.0,0.2,0.59993074
1500.0,3,300.0,0.2,0.70022276
166.0,0.33,300.0,0.2,0.08967338
166.0,1,300.0,0.2,0.21423125
166.0,3,300.0,0.2,0.40789833
500.0,0.33,300.0,0.2,0.22525035
500.0,1,300.0,0.2,0.41492546
500.0,3,300.0,0.2,0.58879354
1500.0,0.33,300.0,0.3,0.44181745
1500.0,1,300.0,0.3,0.54524981
1500.0,3,300.0,0.3,0.62413932
166.0,0.33,300.0,0.3,0.09164467
166.0,1,300.0,0.3,0.21172017
166.0,3,300.0,0.3,0.39273406
500.0,0.33,300.0,0.3,0.22130054
500.0,1,300.0,0.3,0.39155401
500.0,3,300.0,0.3,0.55460324
1500.0,0.33,300.0,0.5,0.38779158
1500.0,1,300.0,0.5,0.47406565
1500.0,3,300.0,0.5,0.57426008
166.0,0.33,300.0,0.5,0.087371
166.0,1,300.0,0.5,0.20157142
166.0,3,300.0,0.5,0.37647304
500.0,0.33,300.0,0.5,0.20948345
500.0,1,300.0,0.5,0.36093582
500.0,3,300.0,0.5,0.51471424
1500.0,0.33,300.0,0.75,0.33847371
1500.0,1,300.0,0.75,0.44117585
1500.0,3,300.0,0.75,0.53686665
166.0,0.33,300.0,0.75,0.08476199
166.0,1,300.0,0.75,0.19455443
166.0,3,300.0,0.75,0.37503819
500.0,0.33,300.0,0.75,0.19294793
500.0,1,300.0,0.75,0.32938136
500.0,3,300.0,0.75,0.49518209
1500.0,0.33,300.0,1.0,0.30167219
1500.0,1,300.0,1.0,0.40566021
1500.0,3,300.0,1.0,0.53393575
166.0,0.33,300.0,1.0,0.08373177
166.0,1,300.0,1.0,0.1854755
166.0,3,300.0,1.0,0.36852117
500.0,0.33,300.0,1.0,0.18026296
500.0,1,300.0,1.0,0.32307156
500.0,3,300.0,1.0,0.4871095
1500.0,0.33,300.0,1.25,0.26782711
1500.0,1,300.0,1.25,0.39637063
1500.0,3,300.0,1.25,0.49803976
166.0,0.33,300.0,1.25,0.08154767
166.0,1,300.0,1.25,0.18074764
166.0,3,300.0,1.25,0.36286039
500.0,0.33,300.0,1.25,0.17109789
500.0,1,300.0,1.25,0.30699745
500.0,3,300.0,1.25,0.48269299
1500.0,0.33,300.0,1.5,0.24810091
1500.0,1,300.0,1.5,0.3650546
1500.0,3,300.0,1.5,0.52868066
166.0,0.33,300.0,1.5,0.07917448
166.0,1,300.0,1.5,0.18027787
166.0,3,300.0,1.5,0.34792008
500.0,0.33,300.0,1.5,0.16223614
500.0,1,300.0,1.5,0.29404367
500.0,3,300.0,1.5,0.47830235
1500.0,0.33,300.0,10.0,0.14761048
1500.0,1,300.0,10.0,0.2853877
1500.0,3,300.0,10.0,0.47813615
166.0,0.33,300.0,10.0,0.06536013
166.0,1,300.0,10.0,0.15627844
166.0,3,300.0,10.0,0.33541889
500.0,0.33,300.0,10.0,0.10944582
500.0,1,300.0,10.0,0.24303972
500.0,3,300.0,10.0,0.44031507
1500.0,0.33,300.0,15.0,0.13675115
1500.0,1,300.0,15.0,0.27155904
1500.0,3,300.0,15.0,0.4642287
166.0,0.33,300.0,15.0,0.06407677
166.0,1,300.0,15.0,0.15566231
166.0,3,300.0,15.0,0.32573703
500.0,0.33,300.0,15.0,0.10589326
500.0,1,300.0,15.0,0.22834826
500.0,3,300.0,15.0,0.44473325
1500.0,0.33,300.0,150.0,0.0881591
1500.0,1,300.0,150.0,0.1974875
1500.0,3,300.0,150.0,0.35145897
166.0,0.33,300.0,150.0,0.04531764
166.0,1,300.0,150.0,0.11003734
166.0,3,300.0,150.0,0.24875647
500.0,0.33,300.0,150.0,0.06997982
500.0,1,300.0,150.0,0.16612498
500.0,3,300.0,150.0,0.33241937
1500.0,0.33,300.0,3.0,0.19786419
1500.0,1,300.0,3.0,0.32765072
1500.0,3,300.0,3.0,0.48013352
166.0,0.33,300.0,3.0,0.07382846
166.0,1,300.0,3.0,0.16745283
166.0,3,300.0,3.0,0.34761489
500.0,0.33,300.0,3.0,0.13966676
500.0,1,300.0,3.0,0.26875146
500.0,3,300.0,3.0,0.46444242
1500.0,0.33,300.0,30.0,0.12329188
1500.0,1,300.0,30.0,0.26556233
1500.0,3,300.0,30.0,0.43902703
166.0,0.33,300.0,30.0,0.05934184
166.0,1,300.0,30.0,0.14217203
166.0,3,300.0,30.0,0.31925368
500.0,0.33,300.0,30.0,0.09800773
500.0,1,300.0,30.0,0.22283984
500.0,3,300.0,30.0,0.42003626
1500.0,0.33,300.0,50.0,0.1159689
1500.0,1,300.0,50.0,0.24844304
1500.0,3,300.0,50.0,0.44610101
166.0,0.33,300.0,50.0,0.05720174
166.0,1,300.0,50.0,0.13871948
166.0,3,300.0,50.0,0.30524131
500.0,0.33,300.0,50.0,0.09034024
500.0,1,300.0,50.0,0.20785243
500.0,3,300.0,50.0,0.39851202
1500.0,0.33,5.0,0.1,0.43531005
1500.0,1,5.0,0.1,0.66571272
1500.0,3,5.0,0.1,0.11052525
166.0,0.33,5.0,0.1,0.09207826
166.0,1,5.0,0.1,0.22415237
166.0,3,5.0,0.1,0.11816165
500.0,0.33,5.0,0.1,0.22191977
500.0,1,5.0,0.1,0.44939157
500.0,3,5.0,0.1,0.12622713
1500.0,0.33,5.0,0.2,0.44070479
1500.0,1,5.0,0.2,0.08975822
1500.0,3,5.0,0.2,0.06090203
166.0,0.33,5.0,0.2,0.09119106
166.0,1,5.0,0.2,0.07170099
166.0,3,5.0,0.2,0.06796688
500.0,0.33,5.0,0.2,0.22030002
500.0,1,5.0,0.2,0.08501773
500.0,3,5.0,0.2,0.07361112
1500.0,0.33,5.0,0.3,0.45868188
1500.0,1,5.0,0.3,0.05219849
1500.0,3,5.0,0.3,0.0281497
166.0,0.33,5.0,0.3,0.08933482
166.0,1,5.0,0.3,0.04790449
166.0,3,5.0,0.3,0.05553839
500.0,0.33,5.0,0.3,0.21924087
500.0,1,5.0,0.3,0.05072957
500.0,3,5.0,0.3,0.05625833
1500.0,0.33,5.0,0.5,0.04685497
1500.0,1,5.0,0.5,0.03575767
1500.0,3,5.0,0.5,0.04835687
166.0,0.33,5.0,0.5,0.03712223
166.0,1,5.0,0.5,0.03401847
166.0,3,5.0,0.5,0.04447244
500.0,0.33,5.0,0.5,0.04478095
500.0,1,5.0,0.5,0.03437055
500.0,3,5.0,0.5,0.04831392
1500.0,0.33,5.0,0.75,0.02592341
1500.0,1,5.0,0.75,0.02981007
1500.0,3,5.0,0.75,0.02762236
166.0,0.33,5.0,0.75,0.02534394
166.0,1,5.0,0.75,0.02685689
166.0,3,5.0,0.75,0.03705314
500.0,0.33,5.0,0.75,0.02725333
500.0,1,5.0,0.75,0.02736612
500.0,3,5.0,0.75,0.04141447
1500.0,0.33,5.0,1.0,0.02267849
1500.0,1,5.0,1.0,0.02609711
1500.0,3,5.0,1.0,0.03235986
166.0,0.33,5.0,1.0,0.02094519
166.0,1,5.0,1.0,0.02431688
166.0,3,5.0,1.0,0.03439449
500.0,0.33,5.0,1.0,0.02194362
500.0,1,5.0,1.0,0.02439886
500.0,3,5.0,1.0,0.04077383
1500.0,0.33,5.0,1.25,0.02113664
