life,vel,clife,cof,loopmean,loopstd
1500.0,1,3000.0,50.0,1194.6862300925925,1922.724311594164
500.0,1,100.0,50000.0,981.955792425926,967.1201573265348
500.0,1,150.0,150.0,903.1533788518518,953.7423798106151
500.0,1,150000.0,30.0,250.3181721481481,101.76540339228949
500.0,3,5000.0,1500.0,1127.9484569074075,1742.237453425069
500.0,3,1.5,300.0,2926.3337963333333,2906.756008808298
500.0,1,1.0,30.0,1013.4375168148148,1015.9006616612928
1500.0,1,150000.0,0.3,287.9887228703704,133.3366445327455
1500.0,1,0.15,15000.0,3166.860611462963,3293.4907012504946
1500.0,1,1.5,5000.0,3008.988665388889,3048.6327037918963
1500.0,1,150.0,0.15,1851.222814814815,2510.7821128160367
1500.0,1,1500.0,1.0,1225.8343237962963,1998.706771301746
500.0,1,150.0,1.5,752.327664537037,857.5095777733382
500.0,3,0.3,15000.0,3054.645312,3135.902542339021
500.0,3,150.0,100.0,2782.7548006666666,3108.863575643461
1500.0,1,10.0,1.5,2835.320423314815,2779.9818684462343
1500.0,1,1.5,0.5,2945.240202907408,2840.0747378135343
500.0,3,500.0,5.0,1569.560176759259,2225.7199433770325
1500.0,3,0.3,0.5,8472.129598370371,7600.29638162708
1500.0,3,50000.0,0.5,421.03792351851854,889.5372968129183
500.0,3,5000.0,500.0,703.3426626296297,1084.2919868194126
500.0,1,300.0,1.5,615.1796734074074,735.0405286147213
1500.0,1,10.0,50000.0,2944.2753027962963,2835.005630380406
500.0,3,1.0,0.3,2957.289912888889,2962.020418306241
1500.0,1,500.0,15.0,2313.4138166851853,2814.609015806999
1500.0,3,1000.0,0.5,4232.094076203704,6180.488045458994
500.0,3,50000.0,50000.0,1684.0871737777777,1911.8345571498
500.0,1,100.0,300.0,974.3658259074074,1008.0309996403048
1500.0,1,300.0,300.0,2766.1557854629627,2935.7033233782718
500.0,3,1.0,50.0,2975.0645686666667,2895.1206224402003
1500.0,3,15.0,1500.0,8258.382612277777,7384.495270479278
500.0,3,5000.0,100.0,611.1942266481482,1128.6923549393723
1500.0,1,1.0,150.0,2939.3802981296294,2876.582211328041
500.0,1,0.15,0.3,979.7998011851852,967.004180093242
500.0,1,100.0,15.0,895.9405041111111,980.7474872432482
500.0,3,100.0,1500.0,2942.900660222222,3008.9102476330518
500.0,3,5000.0,0.5,450.7094723888889,731.7326586147692
1500.0,3,3000.0,1000.0,4201.4600148888885,5654.112484299899
500.0,1,50000.0,5.0,252.8806943148148,109.15936437945923
500.0,3,0.3,0.3,2940.419801648148,2929.9955205311703
1500.0,3,1.0,15.0,8903.593493259259,8112.276446894732
1500.0,3,50000.0,15.0,545.9151940555555,1497.793136322202
500.0,1,1.5,0.3,982.205331037037,982.9169522575522
1500.0,3,15.0,0.3,8695.839798425926,8117.974699201651
500.0,1,1.0,500.0,1034.623899962963,1048.4861018448269
1500.0,3,50.0,0.15,7678.611123814815,7634.404537784466
1500.0,1,15.0,50.0,2962.3440162407405,2897.232038341745
1500.0,3,150000.0,1.5,430.4328322407408,1111.325403544164
500.0,1,150000.0,5000.0,270.67331516666667,172.82906603293213
1500.0,3,0.15,1500.0,8125.91465374074,7441.749058001003
1500.0,1,500.0,0.3,1488.207170462963,2252.802031019698
1500.0,3,500.0,1.0,6026.109580166667,7248.127955413787
500.0,3,3000.0,15000.0,2646.702716648148,2927.001462418148
1500.0,1,3.0,300.0,3107.2055813888887,3306.143090924326
1500.0,1,50.0,1.0,2727.4310037962964,2796.1452401815054
1500.0,3,1.5,5000.0,8916.196512166667,7998.028982216309
1500.0,1,50000.0,5000.0,606.3816087592593,947.1393365539903
500.0,3,0.5,1.5,3018.320079555556,3008.5577213790466
1500.0,3,150.0,0.15,6590.133000666667,7541.83747695446
1500.0,1,3000.0,150.0,1264.131347,2023.4209432333168
1500.0,1,3000.0,1000.0,1645.3986164814814,2334.8238611525653
500.0,1,100.0,1000.0,976.6436069814816,961.0765950017832
500.0,3,150000.0,5.0,282.9599207407408,77.5070054837623
1500.0,3,1500.0,1.0,4266.46016737037,6609.90733294656
500.0,1,0.3,10000.0,1036.4464004814815,1064.3470052671912
500.0,1,1.0,100.0,989.7004145555557,982.6394049785304
1500.0,3,150000.0,1000.0,435.1001988333333,1108.7412098227785
1500.0,1,150.0,5000.0,3091.777801314815,3096.456981379863
500.0,3,500.0,0.5,1384.871994111111,2306.4094519893306
1500.0,1,1.5,5.0,3058.724667907408,3031.462268168572
1500.0,3,3000.0,1.5,2742.5723380925924,5171.656993934423
1500.0,3,50000.0,5.0,718.0843017407408,1915.612035625601
1500.0,3,0.3,5.0,8215.659149981482,7326.019724525413
1500.0,3,3.0,500.0,8573.2503705,7788.1976274512435
1500.0,3,1.5,1.0,8408.586982333334,7574.051207179973
500.0,3,1.0,300.0,2958.775765074074,2922.6848140788074
1500.0,3,500.0,5000.0,8840.330210907407,8176.44141272418
1500.0,1,0.3,1.0,2980.2978272962964,2987.9278624255035
500.0,1,0.15,1500.0,1010.1938206481482,1019.0468525829976
1500.0,1,15000.0,15.0,529.2368715925926,931.7206964327662
500.0,3,3.0,1.5,3019.723136129629,3056.4604357901885
500.0,1,50000.0,150.0,262.0282608333333,160.61888173322737
1500.0,1,0.3,30.0,3073.619308203704,3088.652863318988
1500.0,3,0.3,10000.0,8713.19897098148,7830.594791433541
1500.0,1,15.0,1.5,2999.1379532037035,3002.162293391744
500.0,3,0.3,1500.0,2893.7001435925927,2874.953759747745
1500.0,3,3.0,100.0,8520.154040518519,7827.214476143082
1500.0,1,0.5,5000.0,3074.0591422222224,3138.919520231427
1500.0,1,1500.0,15000.0,2862.9223204814816,2829.603185735265
1500.0,3,100.0,1.5,8200.331274425926,7979.586589024081
1500.0,3,1.0,5.0,8564.640037962963,7738.536584891742
500.0,3,0.15,1.5,3091.947814055556,3138.080146778587
500.0,3,150000.0,100.0,287.4992588148148,146.18921678417112
500.0,1,5000.0,5.0,305.29524594444445,290.45531678938465
500.0,1,1500.0,100.0,469.8285523888889,557.8150795836889
1500.0,3,5000.0,0.3,1455.7810942592594,3448.114424175523
500.0,3,1.5,0.15,2915.0970830925926,2981.785301712764
1500.0,1,1.0,1.0,2990.9586954259257,3026.266449641043
1500.0,3,0.5,0.15,8541.394046407408,7569.24253559626
500.0,1,1.0,5000.0,1012.3272403148148,1010.0961828545944
1500.0,1,1000.0,5.0,1912.581213148148,2635.4068641839744
500.0,1,15.0,1500.0,1019.871590925926,1027.5345769878095
500.0,1,1500.0,500.0,588.0283935740741,688.131143329209
500.0,3,50.0,0.5,2707.235762907407,2981.565367342557
500.0,1,50.0,30.0,974.1515196851852,1036.817696343261
500.0,3,300.0,300.0,2436.433738037037,2822.7671495641207
1500.0,3,100.0,300.0,8285.21628024074,7583.060666799394
500.0,3,150000.0,50000.0,928.3863304814817,1368.974124839026
500.0,3,3.0,150.0,3064.7588958333336,3244.724635414794
500.0,3,1000.0,0.3,755.7111116481482,1300.7305918536915
500.0,3,50000.0,150.0,313.5478553148148,329.9223367531964
500.0,3,150.0,30.0,2420.024735018518,2861.8981986624885
500.0,3,150000.0,500.0,299.26637020370373,211.7240461227751
500.0,3,3000.0,300.0,898.1185131296296,1495.5965198384422
500.0,1,10.0,500.0,1012.545839351852,1012.955088487479
1500.0,3,150.0,0.3,7362.680257592592,7828.800071667271
500.0,3,3.0,10000.0,3028.8408709814817,3077.427409815416
1500.0,1,150.0,1.0,2550.2842531481483,2830.53542681158
500.0,1,150.0,5000.0,1000.5407307037036,1014.602659968794
500.0,3,1.5,10000.0,2947.7530935740742,2896.819456359201
1500.0,3,1.0,10000.0,8842.014047925926,8088.579954351286
500.0,3,0.5,300.0,3005.455756833333,3006.0788269246395
1500.0,1,0.15,15.0,2872.791891185185,2797.3476276773786
1500.0,1,100.0,1000.0,3011.4093255,3075.134688491928
500.0,3,300.0,15.0,2030.329105851852,2758.762503730481
1500.0,3,150000.0,5.0,342.5375825,478.3497871211031
500.0,1,3000.0,150.0,384.23519194444447,445.0893554470663
1500.0,3,50.0,50.0,8760.606212611112,8089.8449459012145
1500.0,1,50.0,100.0,3046.0686098703704,3075.786867307823
500.0,1,50000.0,1.5,251.5237148148148,103.7553733711427
1500.0,1,15.0,0.15,2784.511853574074,3031.731675978586
500.0,3,15000.0,5000.0,1114.7433882962962,1603.896074220338
1500.0,1,3000.0,0.5,727.2283127962963,1331.2045172501607
1500.0,1,50.0,500.0,3056.725222814815,2962.615058211376
500.0,1,0.5,1.0,1011.4773807037036,994.1952117217804
500.0,3,150000.0,1.5,289.0024477407408,145.86454326699996
1500.0,3,1000.0,10000.0,8135.8965085,7598.481088729688
1500.0,3,300.0,50000.0,8387.299013907408,7505.05386667022
500.0,3,500.0,300.0,2189.5287794444444,2700.038772735789
500.0,1,10.0,100.0,980.5973762037036,967.2368697731972
500.0,3,50000.0,15.0,296.3008967592593,196.6969661881913
1500.0,3,150.0,50.0,8029.127887907407,7877.64261612174
1500.0,3,3.0,0.3,8975.117755037038,8075.22165584136
500.0,3,0.5,5.0,2888.495665240741,2764.2152762844303
500.0,3,15000.0,150.0,378.84085494444446,510.50709087625097
1500.0,3,100.0,1500.0,8559.238129,7715.919037575048
500.0,1,0.15,150.0,1039.2654212592593,1060.0176018529978
1500.0,3,5000.0,100.0,2071.116459203704,4010.68281644244
1500.0,1,15.0,300.0,3069.6394932222224,3045.657068468488
500.0,1,300.0,5.0,699.2321850740741,847.0640241370182
500.0,3,10.0,1.0,2941.431424740741,2911.9914188864727
1500.0,1,300.0,50000.0,3037.0625482777778,3088.8657501647263
500.0,3,1000.0,50000.0,2842.1410650925927,2850.683944311567
500.0,1,15000.0,150.0,276.01858007407407,194.6336595943197
1500.0,3,15000.0,50000.0,7086.569312444444,7218.767857416037
1500.0,1,15000.0,0.3,360.98338377777776,511.46685522671726
500.0,1,1500.0,30.0,450.7628400555556,546.5870058846587
500.0,1,10.0,15.0,1008.9535784074076,1021.646475620133
1500.0,3,0.3,300.0,8585.486076592593,7971.202048706706
1500.0,3,5000.0,500.0,2963.037780314815,5243.054944707922
500.0,3,1.0,0.15,2940.0078122962964,2977.0437344114903
500.0,1,10.0,50000.0,990.8710753333334,990.2136207179344
1500.0,3,3000.0,300.0,3776.5040205,5803.47832671266
500.0,3,3.0,30.0,2929.7425695,2914.4739740148016
1500.0,3,0.3,1000.0,8636.384849962962,7854.402360773422
500.0,3,1.5,50.0,2973.132670685185,2983.59846970394
1500.0,3,0.5,50.0,8719.252803333333,7826.281717140657
1500.0,1,0.3,100.0,3014.7898193703704,3023.100568373124
500.0,1,5000.0,1.5,292.22945014814815,234.04493128923897
500.0,3,0.15,5.0,2915.892018148148,2922.1520405741094
1500.0,3,1.0,1.5,9166.514974555555,8178.501678495586
1500.0,3,100.0,5.0,7912.920236629629,7593.967258831237
500.0,3,150000.0,1500.0,317.26917688888886,363.7169699560008
1500.0,1,1500.0,500.0,1959.3637633148148,2439.5858079931068
500.0,1,100.0,10000.0,989.7213941296296,996.5541273755978
1500.0,1,0.3,500.0,3141.682115277778,3153.459448198906
1500.0,1,150000.0,10000.0,451.91865562962965,841.5493200900358
1500.0,1,1500.0,100.0,1861.240303888889,2654.9035633083363
1500.0,1,0.5,150.0,3048.984955703704,3076.0868233390474
1500.0,1,1000.0,5000.0,2911.778937425926,3054.0627260865044
500.0,3,5000.0,15000.0,2276.8325865925926,2540.0849397666207
500.0,3,15000.0,0.3,335.10665374074074,395.9500881965573
1500.0,3,1500.0,30.0,4276.092645148148,6192.498711814927
1500.0,1,1000.0,1.5,1572.0984638148147,2327.497079176125
500.0,3,15.0,30.0,2899.376206148148,2853.6438572594925
500.0,1,15.0,150.0,994.9156588333332,1006.5112854871866
500.0,1,1.0,10000.0,1010.5812109444444,1013.1411183885118
1500.0,1,1.5,10000.0,2985.5324473703704,3017.809327620068
1500.0,1,3.0,10000.0,2896.3099640185187,2817.5403174915764
500.0,1,3000.0,0.3,273.95196003703705,188.79627737564823
1500.0,3,0.3,1.5,8833.825941962963,8044.410877882894
1500.0,3,50000.0,1.5,479.5796505185185,1214.0158305702817
500.0,3,3.0,5000.0,3141.214190759259,3284.7653674505736
1500.0,1,1.5,1.5,2998.2160307592594,2973.1542991919937
1500.0,3,3000.0,5.0,2602.8920396851854,4478.68808314875
500.0,1,0.5,500.0,986.3226741851852,998.7096954383296
1500.0,1,0.15,300.0,2946.3932815555554,2861.863165860731
1500.0,1,10.0,0.5,2897.3415714814814,2803.313791010422
500.0,1,0.3,150.0,990.4882294814814,984.0755897130496
500.0,1,150.0,0.5,653.7764172037037,773.2849776956665
500.0,1,15000.0,15.0,275.6891335925926,221.87558159048228
500.0,1,0.5,100.0,990.0094319444444,966.1664035849136
500.0,3,500.0,5000.0,2791.800293925926,2867.357222691902
500.0,3,0.5,15.0,2925.75415762963,2877.4577017811494
500.0,1,3.0,1.0,992.361422462963,978.4691845324523
1500.0,3,1000.0,5000.0,7989.914991888889,7490.83862594189
1500.0,3,1.5,15.0,8667.830022240742,7793.640760312178
1500.0,1,15.0,5.0,3003.061223462963,2949.9229787469267
500.0,3,100.0,10000.0,3048.0172713888887,3137.488692622961
500.0,3,3.0,5.0,3018.3516188333333,3093.5467013557427
1500.0,3,0.5,0.3,8770.024643851852,7823.210076469493
1500.0,1,500.0,300.0,2586.958474925926,2962.2090975661854
1500.0,1,0.3,1000.0,3051.697091703704,2986.461228973432
1500.0,3,0.3,0.15,9016.469169407408,8074.176125256193
500.0,3,5000.0,1.5,481.4032758333333,762.7698761020117
500.0,1,0.3,50000.0,993.5620382777778,990.3347601876836
500.0,3,1500.0,1500.0,2017.5535899629629,2514.9599737526896
1500.0,1,3.0,15.0,2922.783399407408,2803.617450634152
1500.0,3,15.0,15000.0,8302.90964962963,7683.859836639846
1500.0,1,5000.0,50.0,1023.2067247037036,1883.6860268193468
500.0,3,15.0,1.0,2934.6081755740743,3079.1848215522277
500.0,3,15.0,5000.0,2876.217775055556,2807.2935674301475
500.0,3,10.0,0.15,2864.503969740741,2921.2564258885186
500.0,1,300.0,0.5,520.7194269814814,643.2941358414106
1500.0,1,1500.0,15.0,1603.7288910555556,2297.137110265951
500.0,3,100.0,1.0,2553.5899066296297,3051.725175248408
500.0,1,100.0,0.3,677.7546962037037,823.6966519715028
500.0,1,50.0,0.3,803.9885382777778,909.0433526495592
1500.0,3,1000.0,1.5,5170.439842111111,7049.461669007305
500.0,1,300.0,1500.0,920.1389433518518,933.2908023659476
1500.0,3,3.0,15000.0,8544.285686296296,7688.063506176338
500.0,3,1.0,15000.0,2949.788838074074,2869.846863378298
500.0,3,15.0,150.0,2925.449520851852,2916.975767283673
1500.0,3,15.0,15.0,8129.945674703704,7532.042439673467
1500.0,3,1.5,15000.0,8709.760726833334,7855.544828232739
500.0,1,1500.0,1500.0,697.3474773888889,767.9894656731242
500.0,3,3000.0,0.3,492.4993832962963,934.8346602477131
500.0,3,0.5,0.5,2885.7804810925927,2756.51165741019
1500.0,3,0.15,300.0,9135.934178203705,8115.514291797451
1500.0,1,3000.0,5.0,1176.5665717222223,1976.0177263906044
500.0,1,3.0,5000.0,998.7168696296296,1001.8657328698412
1500.0,3,0.15,0.15,8944.619965611111,8042.201742866369
500.0,3,3000.0,0.15,429.8438993888889,815.6772178070488
500.0,3,0.15,5000.0,3055.2532831666667,3042.272925049977
1500.0,1,0.15,1.0,2970.060386685185,2962.036735642884
500.0,1,50000.0,5000.0,319.8874447407408,291.8529770096353
1500.0,3,1000.0,0.15,3103.962372203704,5209.579707057215
1500.0,3,10.0,1000.0,8615.597747555556,7822.71762768781
1500.0,3,3000.0,15000.0,8312.12263288889,8340.761655447408
1500.0,3,1000.0,150.0,5826.601810277778,7063.123341951478
1500.0,1,10.0,10000.0,3022.2279972222223,2947.4599319478093
500.0,3,300.0,1000.0,2731.3300635925925,2870.899695081805
500.0,1,1.5,30.0,1005.7215315185184,1020.2555168084872
500.0,3,50000.0,10000.0,792.1647908703703,1296.453835847925
500.0,1,3.0,50.0,1001.372832074074,1008.85967512788
1500.0,1,0.5,30.0,2987.9428618703705,2972.92116977576
1500.0,3,150000.0,0.5,309.99452285185185,238.1924891048368
500.0,3,3.0,0.5,2922.9574552962963,2905.507487862456
500.0,3,10.0,500.0,3046.1659447222223,2983.080016527969
500.0,1,1.5,15000.0,989.7790876666668,990.9494542323374
1500.0,1,10.0,30.0,3015.945533888889,3059.962249890419
1500.0,1,1.0,15000.0,3023.788466537037,3017.8679678022427
500.0,1,300.0,15.0,722.1457811481481,856.4703572924594
1500.0,3,500.0,15000.0,8927.517357796296,8207.860243828798
500.0,1,3.0,15000.0,1009.4150358888888,1032.9786286171318
1500.0,1,0.15,5000.0,2974.6497441481483,2943.0346970945534
500.0,1,1000.0,0.15,298.6277923148148,271.33078793485106
1500.0,1,3000.0,0.15,430.5149424814815,635.0072152849928
500.0,3,1000.0,1000.0,2123.424737111111,2669.6311279367205
1500.0,1,15.0,0.5,3003.0960083148148,3154.11935395628
500.0,1,150000.0,0.3,249.32319559259255,93.16262030259722
1500.0,3,50.0,100.0,8385.068753314816,7627.728465895239
500.0,3,150000.0,10000.0,408.9216334814815,610.1881051835863
500.0,1,0.15,15000.0,975.2975227962964,962.9093564442834
500.0,3,500.0,1.5,1566.6920047777778,2286.6491723257614
1500.0,3,3000.0,0.5,2653.363155555556,5005.060269485963
1500.0,1,10.0,5.0,2866.8498934074078,2803.451397219099
500.0,1,150.0,5.0,828.3262868333334,961.3513786655265
1500.0,3,50.0,500.0,8387.588065240741,7696.042422505615
500.0,1,10.0,1000.0,993.6465283333332,999.064181834572
500.0,3,10.0,100.0,2980.3270545925925,3029.8384896389503
1500.0,1,150.0,50.0,2819.115133925926,3096.351541354719
1500.0,3,150000.0,500.0,407.8471044814815,925.5148819843572
500.0,1,1000.0,1000.0,743.0239861666666,818.6289288892651
500.0,3,50.0,1.5,2668.1553656481483,2803.6531968137137
500.0,3,0.15,150.0,3017.0489617407407,2912.220898705905
500.0,3,5000.0,50.0,563.2757868333333,991.4171081764116
1500.0,3,15.0,300.0,8562.967594222222,7731.335142867868
1500.0,1,500.0,15000.0,2979.5050091666667,3006.2076558758554
1500.0,3,0.3,50000.0,8802.40468312963,7884.710341046894
500.0,3,0.15,0.5,3009.281338981481,3041.6020470343237
1500.0,3,100.0,0.5,8133.342074,8087.073013811826
1500.0,1,15.0,5000.0,3043.943515074074,3177.834640727732
1500.0,1,300.0,1.0,2237.645975074074,2788.858895592819
500.0,1,0.15,30.0,978.3598083333334,960.7031443774024
500.0,1,50000.0,15000.0,389.45639703703705,408.4188944166529
1500.0,3,300.0,0.3,6534.010809425926,7663.419638120479
1500.0,3,150000.0,100.0,382.93300644444446,840.70972504982
500.0,3,1500.0,15.0,972.4839951296296,1632.6653249388078
500.0,1,1500.0,15000.0,957.7396923888888,994.4882357838364
500.0,1,1000.0,300.0,623.9002947222223,742.4849779800926
1500.0,1,50.0,15000.0,3036.292303888889,3042.921386467569
1500.0,1,500.0,1500.0,2933.1157461851853,3208.7257493007846
500.0,1,15000.0,1500.0,339.8238304259259,336.134413007384
500.0,1,100.0,0.15,591.0736909629629,757.560664720932
500.0,1,3000.0,10000.0,838.1967981851852,861.101504116864
1500.0,1,1000.0,100.0,1866.0440144074075,2412.565978524555
500.0,1,1.0,0.5,991.0320578703704,983.2135285047088
500.0,3,15000.0,30.0,389.9034561296296,615.9948809448342
500.0,1,10.0,50.0,1006.6121304444443,1019.0595926585244
500.0,1,1000.0,1.0,402.24838559259257,465.67719298379353
1500.0,3,1.5,150.0,9063.54046262963,8154.716615926199
1500.0,1,500.0,0.15,1091.7315358703704,1830.0645136357364
1500.0,1,5000.0,1500.0,1353.6902073518518,1843.0898442002235
1500.0,3,150000.0,30.0,407.2808053703704,960.548829665499
500.0,1,1.0,1000.0,1002.525829574074,995.1365664578774
500.0,1,5000.0,30.0,320.6214470555556,345.3682662721
500.0,3,50.0,50000.0,3170.954582888889,3181.9405302759337
1500.0,1,50000.0,0.3,302.5228007777778,278.66363915669285
1500.0,1,1000.0,500.0,2239.957914611111,2643.8840979889146
1500.0,3,100.0,50000.0,8727.206827314814,8019.215096529485
1500.0,1,5000.0,1.0,660.3997162777778,1164.453700025084
1500.0,3,3.0,1500.0,8838.021528388888,7925.694122454549
500.0,1,0.3,0.5,1008.6277375185184,1015.985999353162
500.0,3,1.5,0.5,2860.1145276296297,2801.233538814984
1500.0,3,500.0,1000.0,8083.191882203704,7822.875075200286
500.0,1,15000.0,1.5,265.94335824074074,172.24932946369435
500.0,3,1.5,100.0,2872.3910083703704,2803.631977272051
1500.0,3,150.0,15.0,8354.970818203703,8169.831680450296
500.0,3,50000.0,50.0,304.5453995925926,278.3935925470456
1500.0,3,0.15,50000.0,8593.020772537036,7829.22229120563
1500.0,1,3000.0,50000.0,2859.233256722222,2919.0607631379685
500.0,3,1.5,500.0,3096.993500703704,3100.0348238782567
1500.0,1,0.15,50.0,3036.458515314815,2996.8991695873733
1500.0,1,0.5,1000.0,2948.4321159814813,2962.6127509162725
1500.0,1,100.0,50000.0,3115.7914085,3256.414252137658
500.0,3,300.0,50.0,2282.452781666667,3098.865512138405
1500.0,3,10.0,1.0,8617.854936814814,7984.052927405928
1500.0,3,5000.0,1500.0,3438.314297407408,5133.470588034295
1500.0,1,150000.0,30.0,313.8793806851852,317.66417850844715
1500.0,3,1.0,0.15,9233.174005296296,8268.557124787494
1500.0,3,50000.0,0.15,343.1909803703704,549.3304694606774
500.0,1,1500.0,0.5,334.25663083333336,357.69731796922144
1500.0,1,10.0,1500.0,2828.4602012037035,2705.33085939832
500.0,3,150.0,300.0,2674.5038875925925,2726.531451927627
1500.0,3,50.0,15.0,9019.564209777778,8329.071784510543
500.0,3,1500.0,5.0,904.2215473148148,1476.5527462834946
500.0,3,0.5,50.0,3033.554404,3064.4701477636104
500.0,1,150000.0,1000.0,254.1316994814815,110.924337082078
1500.0,3,1.5,50.0,8545.390764537036,7843.871759538244
1500.0,1,150000.0,1.0,297.67082594444446,228.41209304971963
1500.0,3,3.0,30.0,8666.543568944444,7951.864153703133
1500.0,3,1500.0,10000.0,8126.264814833334,7620.31437637933
500.0,1,500.0,5.0,594.5643569444444,751.0475569809619
1500.0,1,15000.0,0.15,307.7857257222222,278.6014557726346
500.0,3,150.0,1.5,2510.1423435925926,3228.682526877959
1500.0,3,0.15,5.0,8399.446830481482,7723.412595545946
1500.0,3,15000.0,1.5,806.1821202407407,1785.5330670018627
1500.0,1,100.0,30.0,2982.7868202592595,3193.871052274369
1500.0,1,1500.0,0.3,769.8171954259259,1243.6481584739483
500.0,1,100.0,5000.0,988.0588772962964,990.128849054778
1500.0,3,150000.0,5000.0,705.5011625370371,1996.791753338128
1500.0,1,150.0,1000.0,3191.159923166667,3286.0589387010127
500.0,1,300.0,10000.0,987.0748731481482,982.0207913772856
500.0,1,1.5,300.0,1001.1284868333332,1005.0328076669564
500.0,1,500.0,30.0,633.5540936481482,770.5871455149961
1500.0,1,150.0,300.0,2927.246143833333,2936.6911502648104
1500.0,3,1.5,1000.0,8817.488822370371,8049.0882363399
1500.0,1,50000.0,1000.0,413.6721872037037,610.3342551142869
500.0,3,10.0,1500.0,3036.883741814815,3251.58172119904
500.0,1,150.0,15000.0,988.9214209074074,963.4583763638362
1500.0,1,3000.0,5000.0,2312.163459555556,2645.4354857269323
500.0,1,15000.0,50.0,268.0268226111112,159.6264089063701
1500.0,3,150000.0,50000.0,2640.0509213703704,3730.168706900967
500.0,3,1500.0,50000.0,2886.8949582962964,2911.644290937343
500.0,1,10.0,0.5,954.5137792037036,973.5090529583176
500.0,1,15.0,50000.0,1021.0247367222222,1028.4483472817644
1500.0,1,50000.0,50000.0,1773.0777431296297,2351.579927227507
1500.0,3,150.0,1500.0,9066.55336674074,8243.760283205283
500.0,1,15.0,5.0,981.876991925926,1003.1710677940476
500.0,3,1.5,15.0,3154.6848345185185,3148.4100678984164
500.0,1,50000.0,30.0,255.5252467962963,124.52649404446645
500.0,3,150.0,15000.0,2946.1066875925926,2962.887409584576
1500.0,3,3000.0,5000.0,6647.456527833333,7190.046248704707
1500.0,3,0.5,15.0,8722.656374166667,8036.382913381969
1500.0,3,5000.0,30.0,1996.8024649814813,3856.818225879381
500.0,3,50000.0,0.3,296.9641028888889,203.12742463178995
500.0,3,300.0,10000.0,2943.886089074074,3014.62916729527
500.0,1,1500.0,5.0,411.2076775555556,488.4796279871605
1500.0,1,50000.0,150.0,377.1833096111111,652.8552665689837
1500.0,3,0.5,50000.0,8798.459004907407,8130.797612829157
500.0,1,3.0,15.0,988.8477966851852,986.069561880464
500.0,3,1.0,100.0,3045.160159296296,3049.601050837828
1500.0,3,1500.0,0.3,2811.8664954074075,4909.063193683064
1500.0,3,100.0,30.0,8070.691721888889,7668.265645981378
1500.0,1,3.0,1.5,3033.377048796296,3133.568091347517
500.0,3,0.3,0.15,3013.20317737037,3012.738804693809
500.0,3,1.0,500.0,2983.9422200555555,2946.57205917328
1500.0,1,50.0,0.15,2386.0543941666665,2684.447527732152
1500.0,3,15.0,50.0,8543.688679555555,7873.003159431279
500.0,3,0.3,1.0,2926.792176074074,2921.7262531572724
1500.0,3,50.0,10000.0,9245.585499518518,8236.153940961098
500.0,1,150000.0,150.0,251.1613832962963,103.44775472558626
1500.0,1,5000.0,150.0,940.1069252962964,1563.0673324912366
500.0,1,1.5,1.0,982.879115,983.9782979137818
1500.0,3,15.0,1.0,8172.550013666667,7493.833785535512
1500.0,1,1.5,1000.0,2995.241141462963,2897.114226148344
500.0,3,500.0,30.0,1764.438435888889,2527.0320137563217
1500.0,3,3.0,300.0,8674.064982388889,7916.494530992131
1500.0,1,50.0,0.3,2682.781293296296,2957.712631462636
500.0,1,0.3,5.0,991.5490197222222,979.0674125847318
1500.0,1,500.0,1.0,1944.582283648148,2802.2384851674456
500.0,3,1.5,5.0,3050.4777692592597,3056.379523567164
1500.0,3,500.0,0.3,5654.49907075926,7425.444810721327
500.0,3,50000.0,1500.0,393.7649639074074,578.3458826648251
500.0,3,150000.0,300.0,289.7388873148148,138.94228873368905
500.0,3,3000.0,500.0,966.0149018148148,1467.7166502961445
500.0,3,0.15,10000.0,3161.148242185185,3239.951119656166
500.0,1,0.15,1.0,969.4404635925926,942.9149140989311
500.0,3,300.0,500.0,2586.143697555556,2763.0063456134103
1500.0,1,1500.0,50.0,1636.3098455925926,2305.2695277491853
1500.0,3,100.0,500.0,8364.421138388889,7626.625597379538
1500.0,1,100.0,150.0,3010.106220407408,3129.400157570079
500.0,1,1000.0,15000.0,945.0614035185184,945.5627381188968
1500.0,3,1.0,150.0,8707.58266,7843.239401101072
1500.0,3,50000.0,150.0,528.7087466296297,1497.4118940783326
500.0,1,1500.0,300.0,525.2425394814815,625.7040931160599
500.0,1,300.0,150.0,794.7755417222222,883.1011994499526
1500.0,3,100.0,100.0,8195.715776574074,7803.166675812834
500.0,3,300.0,100.0,2261.081454962963,2799.297671097417
500.0,3,15000.0,15000.0,1557.382640037037,1906.276371638928
500.0,3,50.0,5000.0,2929.893450851852,2871.1866958029555
500.0,3,300.0,1.5,1936.7196915185184,2800.906195563708
500.0,3,1.0,1.0,2972.031790388889,2900.656562386126
500.0,1,0.5,30.0,958.3277328703704,928.256951051112
500.0,3,3000.0,100.0,664.3356379814815,1111.3569087069468
1500.0,1,3.0,50.0,3012.85885237037,3021.8583828824035
1500.0,1,1.5,30.0,3099.0464351296296,3102.6900197177683
500.0,1,1.0,5.0,1008.826876962963,1024.453431679966
1500.0,1,5000.0,15.0,883.3489778888888,1557.6830227962078
500.0,3,50.0,30.0,2602.028294351852,2652.251759681904
500.0,1,5000.0,50000.0,936.905482425926,976.9313622973458
500.0,3,100.0,0.15,2124.012128462963,2965.2357569296905
