life,vel,face,clife,cof,sep,loopmean,loopstd
500.0,1,0.5,1500.0,150.0,100,446.8679120666667,375.3375414564281
500.0,3,0.5,1500.0,150.0,100,760.5631634111111,606.4189937423403
1500.0,0.33,0.5,1500.0,3.0,100,431.3568383111111,354.0707927779068
1500.0,1,0.5,1500.0,3.0,100,662.1675021333333,525.2303423980665
1500.0,3,0.5,1500.0,3.0,100,922.9270613111111,709.3448400356256
166.0,0.33,0.5,1500.0,3.0,100,96.18403824444445,91.05331704588215
166.0,1,0.5,1500.0,3.0,100,234.26440816666667,209.7025152650487
166.0,3,0.5,1500.0,3.0,100,481.96893134444446,404.85224151986677
500.0,0.33,0.5,1500.0,3.0,100,230.5518954,204.4394386072984
500.0,1,0.5,1500.0,3.0,100,454.7552987222222,382.78845579943743
500.0,3,0.5,1500.0,3.0,100,751.5366236555556,597.5706739958764
1500.0,0.33,0.5,30.0,1.0,100,434.58665334444447,354.4069655913133
1500.0,1,0.5,30.0,1.0,100,680.5685774444445,534.1442401734666
1500.0,3,0.5,30.0,1.0,100,946.0894734555555,675.7880784632108
166.0,0.33,0.5,30.0,1.0,100,95.61363141111111,90.03177022296175
166.0,1,0.5,30.0,1.0,100,235.62763765555556,211.08303339793403
166.0,3,0.5,30.0,1.0,100,480.1556235666667,406.47753277136195
500.0,0.33,0.5,30.0,1.0,100,231.5616941,206.8660560522579
500.0,1,0.5,30.0,1.0,100,455.15512936666664,377.9887435510062
500.0,3,0.5,30.0,1.0,100,759.1436906888889,609.0299709593083
1500.0,0.33,0.5,30.0,150.0,100,440.79031496666664,365.9949677371991
1500.0,1,0.5,30.0,150.0,100,680.3521038555556,533.6635506886931
1500.0,3,0.5,30.0,150.0,100,914.1420695,681.1032219475353
166.0,0.33,0.5,30.0,150.0,100,96.22389717777777,91.36020869982733
166.0,1,0.5,30.0,150.0,100,235.1840447111111,212.10421545182265
166.0,3,0.5,30.0,150.0,100,479.3044017,401.57572672778605
500.0,0.33,0.5,30.0,150.0,100,230.21928676666667,205.38769380015782
500.0,1,0.5,30.0,150.0,100,443.6175177888889,371.28061855599856
500.0,3,0.5,30.0,150.0,100,750.3160190888889,601.2447128048626
1500.0,0.33,0.5,30.0,3.0,100,437.69937725555553,361.78721310513095
1500.0,1,0.5,30.0,3.0,100,680.8992779333333,541.5120618565503
1500.0,3,0.5,30.0,3.0,100,900.7796540666667,651.0897743074063
166.0,0.33,0.5,30.0,3.0,100,95.61885566666666,90.50267981261037
166.0,1,0.5,30.0,3.0,100,232.10897172222224,205.9565951042367
166.0,3,0.5,30.0,3.0,100,486.16776503333335,413.4191011859707
500.0,0.33,0.5,30.0,3.0,100,228.84033663333332,203.01584424576419
500.0,1,0.5,30.0,3.0,100,443.88763546666667,366.4828652817529
500.0,3,0.5,30.0,3.0,100,744.6619137555556,583.1445459801356
1500.0,1,0.6,15.0,15.0,1000,857.3780814444444,710.8556901483668
1500.0,3,0.6,15.0,15.0,1000,1200.9029143333332,837.8255618978059
1500.0,1,0.6,15.0,15.0,100,659.7894772111111,524.1299917618297
1500.0,3,0.6,15.0,15.0,100,879.8759972555556,659.8286813149778
1500.0,1,0.6,15.0,15.0,200,757.8463338444444,634.1292906431465
1500.0,3,0.6,15.0,15.0,200,1064.1407158444445,800.6426683382733
1500.0,1,0.6,15.0,15.0,300,775.9285461616162,640.3505120478197
1500.0,3,0.6,15.0,15.0,300,1159.5431815151514,816.4188023456487
1500.0,1,0.6,15.0,15.0,400,767.2962451111111,608.9727253003758
1500.0,3,0.6,15.0,15.0,400,1104.2468504888889,828.7762043444486
1500.0,1,0.6,15.0,15.0,500,813.4243693888889,660.4440053892274
1500.0,3,0.6,15.0,15.0,500,1137.7922781666666,820.0596993573268
1500.0,1,0.6,15.0,15.0,700,750.6976176984127,622.7853923652953
1500.0,3,0.6,15.0,15.0,700,1147.7908985714287,814.5626459618896
500.0,1,0.6,15.0,15.0,1000,559.5195895555555,481.57975884538865
500.0,3,0.6,15.0,15.0,1000,897.8545356666667,714.1068750328119
500.0,1,0.6,15.0,15.0,100,449.1583915,379.04895173102375
500.0,3,0.6,15.0,15.0,100,726.6690213,572.367046826617
500.0,1,0.6,15.0,15.0,200,489.8228353777778,415.97254921393676
500.0,3,0.6,15.0,15.0,200,829.0488852888889,661.8184824646959
500.0,1,0.6,15.0,15.0,300,501.4607765993266,421.5254061784596
500.0,3,0.6,15.0,15.0,300,856.4816726599327,695.3963821392745
500.0,1,0.6,15.0,15.0,400,501.7015788888889,414.01076169254327
500.0,3,0.6,15.0,15.0,400,874.2096126222223,691.9471876633792
500.0,1,0.6,15.0,15.0,500,511.62743855555556,432.80833414684827
500.0,3,0.6,15.0,15.0,500,918.5897901666667,755.8865072056141
500.0,1,0.6,15.0,15.0,700,556.3172703174603,481.29617085023784
500.0,3,0.6,15.0,15.0,700,877.6050749206349,716.2214354220288
1500.0,0.33,0.7,10.0,1.0,100,428.7552761777778,352.7867032848389
1500.0,1,0.7,10.0,1.0,100,659.1726139333333,526.5757540587916
1500.0,3,0.7,10.0,1.0,100,843.5700840888888,626.7677743498153
166.0,0.33,0.7,10.0,1.0,100,95.82281072222223,90.53535166634477
166.0,1,0.7,10.0,1.0,100,231.3175764,205.12649746726024
166.0,3,0.7,10.0,1.0,100,465.8939713888889,392.4844395916731
500.0,0.33,0.7,10.0,1.0,100,230.5094488111111,204.15741529713975
500.0,1,0.7,10.0,1.0,100,445.7246723777778,375.30075239011836
500.0,3,0.7,10.0,1.0,100,704.2013698777778,553.761034905877
1500.0,0.33,0.7,10.0,150.0,100,434.8775071888889,360.3187828003136
1500.0,1,0.7,10.0,150.0,100,652.4326894333333,515.2163771149822
1500.0,3,0.7,10.0,150.0,100,887.9687645888889,659.3039074115849
166.0,0.33,0.7,10.0,150.0,100,95.76015957777778,90.61405942368167
166.0,1,0.7,10.0,150.0,100,232.8306531111111,206.08749396276698
166.0,3,0.7,10.0,150.0,100,467.3838264888889,397.75598278833627
500.0,0.33,0.7,10.0,150.0,100,225.56803364444445,197.72689202511657
500.0,1,0.7,10.0,150.0,100,447.7165076555556,372.589158142392
500.0,3,0.7,10.0,150.0,100,708.1180210333333,563.7244567366653
1500.0,0.33,0.7,10.0,3.0,100,434.69474834444446,357.6199960044091
1500.0,1,0.7,10.0,3.0,100,640.7249543,502.2836667258038
1500.0,3,0.7,10.0,3.0,100,860.8908454666666,663.8538226442803
166.0,0.33,0.7,10.0,3.0,100,95.59239346666666,90.66408861238261
166.0,1,0.7,10.0,3.0,100,229.493527,204.19636064895462
166.0,3,0.7,10.0,3.0,100,463.77422097777776,387.3278276406032
500.0,0.33,0.7,10.0,3.0,100,229.38449467777778,203.36790984215045
500.0,1,0.7,10.0,3.0,100,437.2323698888889,356.03329851610414
500.0,3,0.7,10.0,3.0,100,701.3305391555556,563.7292806779978
1500.0,1,0.7,15.0,15.0,1000,817.3367606666667,667.3851350867036
1500.0,3,0.7,15.0,15.0,1000,1216.650011,802.8163272162085
1500.0,1,0.7,15.0,15.0,100,654.4393766222222,511.9743556372567
1500.0,3,0.7,15.0,15.0,100,843.2969285111111,608.1937370197402
1500.0,1,0.7,15.0,15.0,200,749.1137643111111,591.5001759191936
1500.0,3,0.7,15.0,15.0,200,977.1409900888889,705.5376519586051
1500.0,1,0.7,15.0,15.0,300,746.9433382491583,600.158670706612
1500.0,3,0.7,15.0,15.0,300,1035.7250594949494,776.749527210472
1500.0,1,0.7,15.0,15.0,400,797.4502752888889,626.669377666891
1500.0,3,0.7,15.0,15.0,400,1094.037973911111,846.6746831804629
1500.0,1,0.7,15.0,15.0,500,786.2680708333334,649.655402278842
1500.0,3,0.7,15.0,15.0,500,1130.5562594444445,835.2206231256702
1500.0,1,0.7,15.0,15.0,700,773.6611003968254,644.9301089752689
1500.0,3,0.7,15.0,15.0,700,1060.9473106349205,880.1512343888481
500.0,1,0.7,15.0,15.0,1000,530.3754024444445,435.1800645792809
500.0,3,0.7,15.0,15.0,1000,829.6145868888889,681.206956196345
500.0,1,0.7,15.0,15.0,100,436.8807394111111,360.9900625721971
500.0,3,0.7,15.0,15.0,100,708.5709319333333,562.969227316511
500.0,1,0.7,15.0,15.0,200,481.7006222,414.41606389432604
500.0,3,0.7,15.0,15.0,200,784.4101356222222,643.352006435801
500.0,1,0.7,15.0,15.0,300,505.19414713804713,430.1826259184669
500.0,3,0.7,15.0,15.0,300,821.8059155555555,651.7487439309245
500.0,1,0.7,15.0,15.0,400,517.4070499555555,442.2767083972313
500.0,3,0.7,15.0,15.0,400,866.8506585333333,678.5371693179826
500.0,1,0.7,15.0,15.0,500,507.96232755555553,448.86030803024784
500.0,3,0.7,15.0,15.0,500,896.548738,703.1804827731293
500.0,1,0.7,15.0,15.0,700,523.062476984127,442.7858909231356
500.0,3,0.7,15.0,15.0,700,864.432457936508,662.3669479285844
1500.0,0.33,0.7,1500.0,1.0,100,435.66565945555556,360.13087954395155
1500.0,1,0.7,1500.0,1.0,100,652.5515166666667,510.4682312944439
1500.0,3,0.7,1500.0,1.0,100,874.0405743888889,660.6611128277804
166.0,0.33,0.7,1500.0,1.0,100,95.95522338888888,91.2005620811114
166.0,1,0.7,1500.0,1.0,100,232.6635923111111,210.02637968693406
166.0,3,0.7,1500.0,1.0,100,470.77584201111114,399.65827906156505
500.0,0.33,0.7,1500.0,1.0,100,230.92125983333332,205.9648401930056
500.0,1,0.7,1500.0,1.0,100,444.00252766666665,371.2564004972109
500.0,3,0.7,1500.0,1.0,100,710.4176155555556,557.237588504962
1500.0,0.33,0.7,1500.0,150.0,100,435.9057923222222,362.28986064106766
1500.0,1,0.7,1500.0,150.0,100,658.8102311666667,526.9982727322964
1500.0,3,0.7,1500.0,150.0,100,894.9207385222222,672.1072805102749
166.0,0.33,0.7,1500.0,150.0,100,96.18210132222222,91.43439850532563
166.0,1,0.7,1500.0,150.0,100,231.7120628111111,206.01212448922547
166.0,3,0.7,1500.0,150.0,100,457.7099467,379.07734251419936
500.0,0.33,0.7,1500.0,150.0,100,228.65721527777777,200.70127673120103
500.0,1,0.7,1500.0,150.0,100,434.20102865555555,359.2647146521502
500.0,3,0.7,1500.0,150.0,100,701.4469369888889,559.4225110458349
1500.0,0.33,0.7,1500.0,3.0,100,433.8562293333333,357.6621672766003
1500.0,1,0.7,1500.0,3.0,100,648.3241959,511.5684749413168
1500.0,3,0.7,1500.0,3.0,100,850.3953347666667,649.4305080885953
166.0,0.33,0.7,1500.0,3.0,100,96.17522883333334,91.3178301880025
166.0,1,0.7,1500.0,3.0,100,235.09763593333332,212.46684317517534
166.0,3,0.7,1500.0,3.0,100,463.0849621888889,393.4765152386188
500.0,0.33,0.7,1500.0,3.0,100,229.36271493333334,204.13286983070978
500.0,1,0.7,1500.0,3.0,100,442.2699216666667,368.48538124442564
500.0,3,0.7,1500.0,3.0,100,695.5569221333334,551.9961170532954
1500.0,0.33,0.7,30.0,1.0,100,432.7412252111111,359.6402918346764
1500.0,1,0.7,30.0,1.0,100,666.1495343333333,535.4258283694647
1500.0,3,0.7,30.0,1.0,100,843.7119137222222,615.7118069171078
166.0,0.33,0.7,30.0,1.0,100,96.30266013333333,91.23082548410025
166.0,1,0.7,30.0,1.0,100,233.8719058,209.51815544547873
166.0,3,0.7,30.0,1.0,100,464.4034751888889,388.3518366550627
500.0,0.33,0.7,30.0,1.0,100,228.37461943333332,202.5220100702963
500.0,1,0.7,30.0,1.0,100,440.9462637111111,362.56577967767095
500.0,3,0.7,30.0,1.0,100,700.6692146777777,539.7713673558806
1500.0,0.33,0.7,30.0,150.0,100,436.2301977888889,357.68730873933583
1500.0,1,0.7,30.0,150.0,100,641.6054971333333,506.29983348929477
1500.0,3,0.7,30.0,150.0,100,842.5345578777777,629.5223564600369
166.0,0.33,0.7,30.0,150.0,100,95.85989746666667,90.66860693115183
166.0,1,0.7,30.0,150.0,100,230.74797818888888,204.6939509198929
166.0,3,0.7,30.0,150.0,100,469.20925655555556,392.069955338931
500.0,0.33,0.7,30.0,150.0,100,228.19407326666666,203.03409699213492
500.0,1,0.7,30.0,150.0,100,439.96270116666665,363.11723802275606
500.0,3,0.7,30.0,150.0,100,710.7968498777777,556.8935611461482
1500.0,0.33,0.7,30.0,3.0,100,425.12793205555556,349.5730162351083
1500.0,1,0.7,30.0,3.0,100,659.8042902111112,529.6145683932809
1500.0,3,0.7,30.0,3.0,100,890.6591303888889,659.603715261812
166.0,0.33,0.7,30.0,3.0,100,96.40635621111112,91.4317197728369
166.0,1,0.7,30.0,3.0,100,233.73931963333334,209.85663322098335
166.0,3,0.7,30.0,3.0,100,459.8350129,380.6481453546492
500.0,0.33,0.7,30.0,3.0,100,228.9460302888889,203.00462583526212
500.0,1,0.7,30.0,3.0,100,439.65510707777776,366.79327075633125
500.0,3,0.7,30.0,3.0,100,723.6905280777778,583.0916988054142
1500.0,1,0.85,15.0,15.0,1000,787.381323,635.0782503427718
1500.0,3,0.85,15.0,15.0,1000,1011.2201003333333,734.4446003733091
1500.0,1,0.85,15.0,15.0,100,640.7303727666666,508.21682040432034
1500.0,3,0.85,15.0,15.0,100,797.3310723333333,609.3360894411958
1500.0,1,0.85,15.0,15.0,200,718.6574944222223,569.2895169618942
1500.0,3,0.85,15.0,15.0,200,914.6701853777778,706.8734753577914
1500.0,1,0.85,15.0,15.0,300,759.3780592592592,634.4407326782373
1500.0,3,0.85,15.0,15.0,300,948.3853965319865,759.7696197729622
1500.0,1,0.85,15.0,15.0,400,762.8233050222223,618.641435639451
1500.0,3,0.85,15.0,15.0,400,1016.3416818222222,807.9989756672678
1500.0,1,0.85,15.0,15.0,500,730.7862502222222,574.7556350667927
1500.0,3,0.85,15.0,15.0,500,1129.1582872222223,839.0527970481817
1500.0,1,0.85,15.0,15.0,700,780.2639903174603,644.735192495313
1500.0,3,0.85,15.0,15.0,700,985.4926643650793,765.610248946488
500.0,1,0.85,15.0,15.0,1000,499.4240486666667,431.78118508318477
500.0,3,0.85,15.0,15.0,1000,852.6382193333334,650.7425370862244
500.0,1,0.85,15.0,15.0,100,437.69774354444445,362.8420704865981
500.0,3,0.85,15.0,15.0,100,677.7362948444445,538.2589678468836
500.0,1,0.85,15.0,15.0,200,474.1018974888889,390.4586880410024
500.0,3,0.85,15.0,15.0,200,733.7182139333333,590.3085597154275
500.0,1,0.85,15.0,15.0,300,487.42691922558924,407.1021970220878
500.0,3,0.85,15.0,15.0,300,778.3833073400673,637.1044971750459
500.0,1,0.85,15.0,15.0,400,488.57680933333336,400.2790906558043
500.0,3,0.85,15.0,15.0,400,831.1854549777778,671.6214939498839
500.0,1,0.85,15.0,15.0,500,499.48543327777776,429.10387258944075
500.0,3,0.85,15.0,15.0,500,805.6869811666667,644.7884482008545
500.0,1,0.85,15.0,15.0,700,505.4878343650794,431.50674006959576
500.0,3,0.85,15.0,15.0,700,815.6961597619047,648.1139861834382
1500.0,0.33,0.8,10.0,1.0,100,436.5786512111111,364.76580224477726
1500.0,1,0.8,10.0,1.0,100,651.2636167111111,509.39510265927316
1500.0,3,0.8,10.0,1.0,100,862.9985775777777,690.807927952947
166.0,0.33,0.8,10.0,1.0,100,96.14267641111111,91.1826469473194
166.0,1,0.8,10.0,1.0,100,233.09049763333334,208.40739776662457
166.0,3,0.8,10.0,1.0,100,453.2308807333333,375.32325090815414
500.0,0.33,0.8,10.0,1.0,100,230.7039244111111,204.45029365906743
500.0,1,0.8,10.0,1.0,100,437.5253145777778,365.38239084288324
500.0,3,0.8,10.0,1.0,100,696.4481768888888,546.8676773346234
1500.0,0.33,0.8,10.0,150.0,100,432.32719317777776,354.99100049244186
1500.0,1,0.8,10.0,150.0,100,654.1595834777778,527.9992397724026
1500.0,3,0.8,10.0,150.0,100,835.3006854777777,645.7763748534604
166.0,0.33,0.8,10.0,150.0,100,95.54934583333333,90.07801070794041
166.0,1,0.8,10.0,150.0,100,230.24956092222223,204.64184751772638
166.0,3,0.8,10.0,150.0,100,460.89636654444445,384.57969384142245
500.0,0.33,0.8,10.0,150.0,100,228.2638897777778,202.40542026928293
500.0,1,0.8,10.0,150.0,100,440.7140631444444,365.1521950509478
500.0,3,0.8,10.0,150.0,100,683.3468135333334,531.0604537190924
1500.0,0.33,0.8,10.0,3.0,100,430.86483394444446,355.8298866578329
1500.0,1,0.8,10.0,3.0,100,660.190773,520.8401962490531
1500.0,3,0.8,10.0,3.0,100,842.7091014777777,618.7630603067304
166.0,0.33,0.8,10.0,3.0,100,96.43615667777777,92.18018641254993
166.0,1,0.8,10.0,3.0,100,229.04908625555555,204.01196736906147
166.0,3,0.8,10.0,3.0,100,457.1434594333333,387.5304803265329
500.0,0.33,0.8,10.0,3.0,100,231.81554124444443,208.29989815645536
500.0,1,0.8,10.0,3.0,100,434.8071745777778,356.12430582901925
500.0,3,0.8,10.0,3.0,100,675.8440383444445,536.495954776005
1500.0,1,0.8,15.0,15.0,1000,821.7957867777777,717.5879629212826
1500.0,3,0.8,15.0,15.0,1000,994.6586033333333,807.4262299156942
1500.0,1,0.8,15.0,15.0,100,662.3528296888888,526.8049188974882
1500.0,3,0.8,15.0,15.0,100,852.7748961888889,651.1766888498406
1500.0,1,0.8,15.0,15.0,200,710.3750376666667,566.2045067819907
1500.0,3,0.8,15.0,15.0,200,941.3913856,753.2491707747616
1500.0,1,0.8,15.0,15.0,300,760.7120254882155,619.1244720148634
1500.0,3,0.8,15.0,15.0,300,986.4348453872054,728.1804137296299
1500.0,1,0.8,15.0,15.0,400,785.6285488,665.1275412198493
1500.0,3,0.8,15.0,15.0,400,1094.0304688,834.6756529972099
1500.0,1,0.8,15.0,15.0,500,772.2063636666667,639.8718677937134
1500.0,3,0.8,15.0,15.0,500,993.221521,718.4998447288954
1500.0,1,0.8,15.0,15.0,700,772.459265952381,610.4559262250443
1500.0,3,0.8,15.0,15.0,700,1056.7439234126985,769.3651054101671
500.0,1,0.8,15.0,15.0,1000,493.62678444444447,408.4218995887765
500.0,3,0.8,15.0,15.0,1000,909.7527991111111,735.4525196277671
500.0,1,0.8,15.0,15.0,100,434.6290315888889,357.45295493922305
500.0,3,0.8,15.0,15.0,100,690.9829880666666,551.8704480039323
500.0,1,0.8,15.0,15.0,200,482.78070822222224,412.93421698921173
500.0,3,0.8,15.0,15.0,200,782.0228807333333,640.8873474933226
500.0,1,0.8,15.0,15.0,300,493.50856427609426,413.25914690615417
500.0,3,0.8,15.0,15.0,300,795.6657914814815,660.7143480652168
500.0,1,0.8,15.0,15.0,400,497.98720613333336,421.2242959776043
500.0,3,0.8,15.0,15.0,400,805.7989887555556,679.3023284924944
500.0,1,0.8,15.0,15.0,500,489.9100403888889,411.78265336446566
500.0,3,0.8,15.0,15.0,500,845.3381673333333,674.736207987544
500.0,1,0.8,15.0,15.0,700,517.0332331746032,436.07914119175683
500.0,3,0.8,15.0,15.0,700,828.0747542063492,642.0156892665689
1500.0,0.33,0.8,1500.0,1.0,100,434.0355652,361.0888305073124
1500.0,1,0.8,1500.0,1.0,100,647.0369279555556,510.9122270138796
1500.0,3,0.8,1500.0,1.0,100,826.0354859222223,584.6208515670685
166.0,0.33,0.8,1500.0,1.0,100,95.97261446666667,91.00040376399609
166.0,1,0.8,1500.0,1.0,100,231.73404316666668,206.93578383068098
166.0,3,0.8,1500.0,1.0,100,453.3540083666667,382.0480093723502
500.0,0.33,0.8,1500.0,1.0,100,229.54854855555556,203.47178255438732
500.0,1,0.8,1500.0,1.0,100,437.10389383333336,363.68976692449513
500.0,3,0.8,1500.0,1.0,100,684.2526518222222,547.9036298487083
1500.0,0.33,0.8,1500.0,150.0,100,434.72386222222224,364.040687375029
1500.0,1,0.8,1500.0,150.0,100,646.7687853888889,520.9972734376441
1500.0,3,0.8,1500.0,150.0,100,836.9073481555556,628.8271793281813
166.0,0.33,0.8,1500.0,150.0,100,95.7286609111111,90.40523190728477
166.0,1,0.8,1500.0,150.0,100,231.99631835555556,206.81912841101067
166.0,3,0.8,1500.0,150.0,100,463.18084846666665,388.70550241617354
500.0,0.33,0.8,1500.0,150.0,100,229.06004123333332,204.50884239039976
500.0,1,0.8,1500.0,150.0,100,439.0286029555555,364.944694490494
500.0,3,0.8,1500.0,150.0,100,676.6849123777778,529.6695624648657
1500.0,0.33,0.8,1500.0,3.0,100,434.25893597777775,357.4118231260582
1500.0,1,0.8,1500.0,3.0,100,639.2010541333333,499.1821066992292
1500.0,3,0.8,1500.0,3.0,100,844.1802018666667,640.5920902097957
166.0,0.33,0.8,1500.0,3.0,100,95.62544182222223,90.62562813952022
166.0,1,0.8,1500.0,3.0,100,232.22778435555554,209.75722661977755
166.0,3,0.8,1500.0,3.0,100,457.87695965555554,381.2195830396845
500.0,0.33,0.8,1500.0,3.0,100,228.45230337777778,202.67878790284246
500.0,1,0.8,1500.0,3.0,100,437.4196388,364.31400892351365
500.0,3,0.8,1500.0,3.0,100,690.7743805777778,555.1578254556786
1500.0,0.33,0.8,30.0,1.0,100,429.5513781111111,360.40410703579226
1500.0,1,0.8,30.0,1.0,100,643.9634356444444,525.9712264462162
1500.0,3,0.8,30.0,1.0,100,852.2336918,653.2289503455452
166.0,0.33,0.8,30.0,1.0,100,96.22447246666667,91.61823795717955
166.0,1,0.8,30.0,1.0,100,228.88351956666668,201.74201940439758
166.0,3,0.8,30.0,1.0,100,448.43129905555554,371.255830889641
500.0,0.33,0.8,30.0,1.0,100,228.90486415555554,202.2563908102071
500.0,1,0.8,30.0,1.0,100,438.6634576,361.0607243407981
500.0,3,0.8,30.0,1.0,100,701.9855506555556,558.8595330952187
1500.0,0.33,0.8,30.0,150.0,100,435.63220813333334,364.743009577563
1500.0,1,0.8,30.0,150.0,100,645.4385249333334,517.7537985484512
1500.0,3,0.8,30.0,150.0,100,813.2071876444444,623.1493866794624
166.0,0.33,0.8,30.0,150.0,100,95.66543745555556,90.38465990472461
166.0,1,0.8,30.0,150.0,100,230.54727143333332,205.46791662065868
166.0,3,0.8,30.0,150.0,100,454.26415446666664,374.6370969198455
500.0,0.33,0.8,30.0,150.0,100,231.215076,205.08747829689855
500.0,1,0.8,30.0,150.0,100,441.6615764222222,367.00934349319243
500.0,3,0.8,30.0,150.0,100,681.5689407444445,542.3925108613549
1500.0,0.33,0.8,30.0,3.0,100,433.39706752222224,354.4822216591326
1500.0,1,0.8,30.0,3.0,100,656.2084134777778,526.6561991192998
1500.0,3,0.8,30.0,3.0,100,864.5428022333333,655.0557002067616
166.0,0.33,0.8,30.0,3.0,100,95.77062712222222,90.53251907970001
166.0,1,0.8,30.0,3.0,100,228.33165191111112,200.5674829355971
166.0,3,0.8,30.0,3.0,100,462.3683722222222,385.6833027568591
500.0,0.33,0.8,30.0,3.0,100,229.7063187,205.13449743406645
500.0,1,0.8,30.0,3.0,100,435.69143,362.7544166023185
500.0,3,0.8,30.0,3.0,100,693.6928170111111,546.1587658020126
1500.0,1,0.93,15.0,15.0,1000,751.5522846666667,613.181450001622
1500.0,3,0.93,15.0,15.0,1000,896.3264866666667,631.9650074337021
1500.0,1,0.93,15.0,15.0,100,642.4983923555556,509.7384805675167
1500.0,3,0.93,15.0,15.0,100,805.0690539444445,618.497611533488
1500.0,1,0.93,15.0,15.0,200,708.3560625777778,571.5260147489513
1500.0,3,0.93,15.0,15.0,200,862.1819041555556,668.3883353572653
1500.0,1,0.93,15.0,15.0,300,717.0010444781145,562.8334515102512
1500.0,3,0.93,15.0,15.0,300,1001.275154006734,781.7381579743313
1500.0,1,0.93,15.0,15.0,400,736.3655025777778,603.3099815792862
1500.0,3,0.93,15.0,15.0,400,907.4898484444444,756.2670379736187
1500.0,1,0.93,15.0,15.0,500,754.0772137777777,573.2940835272643
1500.0,3,0.93,15.0,15.0,500,936.4291318333334,727.0149284319579
1500.0,1,0.93,15.0,15.0,700,808.8104790476191,666.5781572943771
1500.0,3,0.93,15.0,15.0,700,953.2245047619048,685.6367671543018
500.0,1,0.93,15.0,15.0,1000,508.7520143333333,420.01983354479563
500.0,3,0.93,15.0,15.0,1000,820.127354,692.0602828479797
500.0,1,0.93,15.0,15.0,100,435.5607262888889,360.349528564213
500.0,3,0.93,15.0,15.0,100,655.6951376888888,534.5180609594603
500.0,1,0.93,15.0,15.0,200,480.83335564444445,415.0105938503426
500.0,3,0.93,15.0,15.0,200,732.4914960666666,602.6411185353974
500.0,1,0.93,15.0,15.0,300,490.92464474747476,425.424570541011
500.0,3,0.93,15.0,15.0,300,758.1313901683502,616.841547597285
500.0,1,0.93,15.0,15.0,400,472.85878893333336,380.18289577519425
500.0,3,0.93,15.0,15.0,400,773.1826572888889,627.293651759156
500.0,1,0.93,15.0,15.0,500,509.6604687777778,437.67984427787457
500.0,3,0.93,15.0,15.0,500,802.0405906666666,637.3033646198106
500.0,1,0.93,15.0,15.0,700,499.12373301587303,428.48480268930945
500.0,3,0.93,15.0,15.0,700,843.1702611111111,679.6344079990606
1500.0,1,0.95,15.0,15.0,1000,772.2166457777778,638.4492928560458
1500.0,3,0.95,15.0,15.0,1000,1042.6988305555556,693.2013832937795
1500.0,1,0.95,15.0,15.0,100,646.3474270333334,513.2064854156788
1500.0,3,0.95,15.0,15.0,100,766.4464496555555,603.3489105777352
1500.0,1,0.95,15.0,15.0,200,716.6738656666666,568.0323893527132
1500.0,3,0.95,15.0,15.0,200,942.7109808666667,684.1933858183387
1500.0,1,0.95,15.0,15.0,300,726.633817003367,591.9455883833792
1500.0,3,0.95,15.0,15.0,300,887.4827084848484,710.0529660299576
1500.0,1,0.95,15.0,15.0,400,727.6867569333333,594.2802901461226
1500.0,3,0.95,15.0,15.0,400,967.0138156,714.4521648413605
1500.0,1,0.95,15.0,15.0,500,781.3927508888889,648.6003248866534
1500.0,3,0.95,15.0,15.0,500,1003.8976677222222,698.494099442305
1500.0,1,0.95,15.0,15.0,700,739.728425,580.5518021302
1500.0,3,0.95,15.0,15.0,700,1073.1567512698414,746.8668485115319
500.0,1,0.95,15.0,15.0,1000,508.2763508888889,423.26409648792816
500.0,3,0.95,15.0,15.0,1000,802.2168465555555,632.0965890917776
500.0,1,0.95,15.0,15.0,100,437.64417974444444,367.21215552323883
500.0,3,0.95,15.0,15.0,100,673.2607632,536.0231820922997
500.0,1,0.95,15.0,15.0,200,485.4682258,413.9106417674126
500.0,3,0.95,15.0,15.0,200,740.4586845555556,591.8471601300935
500.0,1,0.95,15.0,15.0,300,484.6935843771044,415.4060100631718
500.0,3,0.95,15.0,15.0,300,804.5134286868687,647.6989854443668
500.0,1,0.95,15.0,15.0,400,481.0492909777778,409.3857598135135
500.0,3,0.95,15.0,15.0,400,750.5676631111111,607.3291938458394
500.0,1,0.95,15.0,15.0,500,507.96273716666667,435.2490337613668
500.0,3,0.95,15.0,15.0,500,815.5276526666667,656.8694227323832
500.0,1,0.95,15.0,15.0,700,496.6810876190476,416.05110539810903
500.0,3,0.95,15.0,15.0,700,806.7284351587301,635.5577631893395
1500.0,1,0.96,15.0,15.0,1000,758.6334812222223,609.6172271103006
1500.0,3,0.96,15.0,15.0,1000,934.3991804444445,672.5357690978855
1500.0,1,0.96,15.0,15.0,100,662.0327263111111,519.0498817890987
1500.0,3,0.96,15.0,15.0,100,768.3395478777778,588.4808999550594
1500.0,1,0.96,15.0,15.0,200,724.6446294444445,560.1870856809376
1500.0,3,0.96,15.0,15.0,200,879.7712559111111,649.8199607305322
1500.0,1,0.96,15.0,15.0,300,718.280371077441,593.476092593889
1500.0,3,0.96,15.0,15.0,300,952.1727606734007,725.4640303672635
1500.0,1,0.96,15.0,15.0,400,736.4879257777778,620.347710372096
1500.0,3,0.96,15.0,15.0,400,898.8017379555556,677.5925994403568
1500.0,1,0.96,15.0,15.0,500,741.51575,606.616469215694
1500.0,3,0.96,15.0,15.0,500,953.3239691111111,738.7291980992416
