life,vel,face,clife,cof,sep,loopmean,loopstd
166.0,1,0.7,1500.0,1.0,100,289.01913963333334,279.1393904875341
166.0,3,0.7,1500.0,1.0,100,678.5858366,611.6156353743124
500.0,0.33,0.7,1500.0,1.0,100,273.85597168888887,266.0050475912499
500.0,1,0.7,1500.0,1.0,100,670.5429105888888,600.6642893082575
500.0,3,0.7,1500.0,1.0,100,1282.5083276666667,1018.524247454363
1500.0,0.33,0.7,1500.0,150.0,100,644.2176685333334,592.2311283316762
1500.0,1,0.7,1500.0,150.0,100,1294.2884714,1038.0620598071557
1500.0,3,0.7,1500.0,150.0,100,2000.3293883111112,1377.8595360123734
166.0,0.33,0.7,1500.0,150.0,100,100.72294426666667,98.64229550670298
166.0,1,0.7,1500.0,150.0,100,288.33021618888887,279.1362029771526
166.0,3,0.7,1500.0,150.0,100,663.9900085333334,595.7207599216567
500.0,0.33,0.7,1500.0,150.0,100,272.2060434888889,261.70775485642685
500.0,1,0.7,1500.0,150.0,100,677.1503160222222,610.6120441953876
500.0,3,0.7,1500.0,150.0,100,1277.992550411111,1028.8012157007029
1500.0,0.33,0.7,1500.0,3.0,100,645.7293844111111,580.5796391089715
1500.0,1,0.7,1500.0,3.0,100,1311.644108322222,1044.1525710740575
1500.0,3,0.7,1500.0,3.0,100,2020.6564355444445,1304.7732896895634
166.0,0.33,0.7,1500.0,3.0,100,100.23383166666666,97.76813713746115
166.0,1,0.7,1500.0,3.0,100,286.1722340888889,275.7908536336444
166.0,3,0.7,1500.0,3.0,100,677.0976145222222,623.116172091186
500.0,0.33,0.7,1500.0,3.0,100,269.7868733444444,257.3403450987647
500.0,1,0.7,1500.0,3.0,100,674.6103394666667,614.0304323610999
500.0,3,0.7,1500.0,3.0,100,1303.9816857888889,1079.6928821935421
1500.0,0.33,0.7,30.0,1.0,100,661.3577762444445,614.9139101672907
1500.0,1,0.7,30.0,1.0,100,1307.9982945555555,1071.1895254184292
1500.0,3,0.7,30.0,1.0,100,1956.8341717777778,1379.2194082212875
166.0,0.33,0.7,30.0,1.0,100,100.88816777777778,98.9156062726577
166.0,1,0.7,30.0,1.0,100,284.14602434444447,271.87476287493496
166.0,3,0.7,30.0,1.0,100,677.7056635888889,619.138511711985
500.0,0.33,0.7,30.0,1.0,100,272.8640151888889,264.9796952908912
500.0,1,0.7,30.0,1.0,100,677.5502593777778,614.7088343827651
500.0,3,0.7,30.0,1.0,100,1277.2589316222222,1014.6036717078213
1500.0,0.33,0.7,30.0,150.0,100,653.8295331666667,600.2845278611927
1500.0,1,0.7,30.0,150.0,100,1273.1545704888888,1022.2572320207798
1500.0,3,0.7,30.0,150.0,100,1994.3377238333333,1336.048847922712
166.0,0.33,0.7,30.0,150.0,100,101.02674713333333,98.85222818110192
166.0,1,0.7,30.0,150.0,100,284.55661738888887,272.7704401871129
166.0,3,0.7,30.0,150.0,100,665.8466446888889,595.6783456385169
500.0,0.33,0.7,30.0,150.0,100,271.2898575111111,260.9156576796864
500.0,1,0.7,30.0,150.0,100,673.8316602222222,611.1177449655572
500.0,3,0.7,30.0,150.0,100,1290.4518892222222,1037.5061278778462
1500.0,0.33,0.7,30.0,3.0,100,648.3033082444445,598.2449043422281
1500.0,1,0.7,30.0,3.0,100,1280.2254780333333,1035.947310832435
1500.0,3,0.7,30.0,3.0,100,2037.3834886444445,1385.1130473413248
166.0,0.33,0.7,30.0,3.0,100,101.14668053333334,99.00038315245187
166.0,1,0.7,30.0,3.0,100,288.53935577777776,278.838029928628
166.0,3,0.7,30.0,3.0,100,679.2916848666666,619.9021516678307
500.0,0.33,0.7,30.0,3.0,100,272.9750670111111,264.0510562024803
500.0,1,0.7,30.0,3.0,100,681.6544321111111,625.3833119980719
500.0,3,0.7,30.0,3.0,100,1315.2021671222221,1088.4915874855324
1500.0,1,0.85,15.0,15.0,100,1292.5389346333334,1043.9121312569162
1500.0,3,0.85,15.0,15.0,100,1981.2842162222223,1310.650151214972
1500.0,1,0.85,15.0,15.0,300,2071.5505742424243,1930.7632213393888
1500.0,3,0.85,15.0,15.0,300,3731.4656229292927,2785.4069561103483
1500.0,1,0.85,15.0,15.0,500,2375.731623611111,2229.9574938877813
1500.0,3,0.85,15.0,15.0,500,5195.407711722222,4538.39996815472
500.0,1,0.85,15.0,15.0,100,663.9407649888889,600.8617738217904
500.0,3,0.85,15.0,15.0,100,1311.2729528444445,1068.0725820758762
500.0,1,0.85,15.0,15.0,300,839.2659226262626,792.4642553677278
500.0,3,0.85,15.0,15.0,300,2072.2168495622896,1844.0884132774497
500.0,1,0.85,15.0,15.0,500,902.748768,885.1820610689414
500.0,3,0.85,15.0,15.0,500,2440.990196111111,2405.3554663777045
1500.0,0.33,0.8,10.0,1.0,100,601.2099366666666,552.4868729622817
1500.0,1,0.8,10.0,1.0,100,1275.2740661888888,1029.4851718812874
1500.0,3,0.8,10.0,1.0,100,1978.3774244222222,1315.2310117203992
166.0,0.33,0.8,10.0,1.0,100,98.00258942222223,94.60176776681294
166.0,1,0.8,10.0,1.0,100,282.7231269888889,272.3319733220879
166.0,3,0.8,10.0,1.0,100,670.9811968333333,607.8344794384105
500.0,0.33,0.8,10.0,1.0,100,256.4980544555556,240.7618373303409
500.0,1,0.8,10.0,1.0,100,669.8063295444445,608.333285349486
500.0,3,0.8,10.0,1.0,100,1304.5122005,1065.095601602981
1500.0,0.33,0.8,10.0,150.0,100,600.6944274444445,538.6418635009443
1500.0,1,0.8,10.0,150.0,100,1300.7557378111112,1061.698234210618
1500.0,3,0.8,10.0,150.0,100,2024.2336035888889,1435.3512068619837
166.0,0.33,0.8,10.0,150.0,100,98.34017915555556,94.75361939981156
166.0,1,0.8,10.0,150.0,100,283.30496361111113,271.1523868102094
166.0,3,0.8,10.0,150.0,100,676.1219205888889,604.779475078277
500.0,0.33,0.8,10.0,150.0,100,258.1268666777778,246.40428225173068
500.0,1,0.8,10.0,150.0,100,679.4073319444444,613.5712857725382
500.0,3,0.8,10.0,150.0,100,1318.6097004222222,1072.279292621883
1500.0,0.33,0.8,10.0,3.0,100,597.4807577555556,535.5068661439495
1500.0,1,0.8,10.0,3.0,100,1281.8840376666667,1060.5417742681125
1500.0,3,0.8,10.0,3.0,100,2042.566491188889,1358.6820744245704
166.0,0.33,0.8,10.0,3.0,100,98.00864711111112,94.62047114261121
166.0,1,0.8,10.0,3.0,100,285.0699989,274.1705312013532
166.0,3,0.8,10.0,3.0,100,686.189977,619.625928051564
500.0,0.33,0.8,10.0,3.0,100,256.0192303555556,240.8398266692667
500.0,1,0.8,10.0,3.0,100,667.8320838555555,607.308464865684
500.0,3,0.8,10.0,3.0,100,1302.5166720555555,1056.4314710747994
1500.0,1,0.8,15.0,15.0,100,1310.2738646555556,1083.394160728784
1500.0,3,0.8,15.0,15.0,100,2025.5562670555555,1412.2325693148455
1500.0,1,0.8,15.0,15.0,300,2024.1486046127945,1785.8571570911288
1500.0,3,0.8,15.0,15.0,300,4103.469125521886,3373.603157405013
1500.0,1,0.8,15.0,15.0,500,2271.101525722222,2082.8470189550726
1500.0,3,0.8,15.0,15.0,500,4705.124026111112,4615.642150185202
500.0,1,0.8,15.0,15.0,100,676.9140229,610.7045137663124
500.0,3,0.8,15.0,15.0,100,1304.2995762888888,1067.382412857559
500.0,1,0.8,15.0,15.0,300,854.1506298316498,828.0170832412047
500.0,3,0.8,15.0,15.0,300,2030.4246741414142,1778.34114161866
500.0,1,0.8,15.0,15.0,500,936.8410210555555,941.7594293067602
500.0,3,0.8,15.0,15.0,500,2471.1487314444444,2381.2645902460604
1500.0,0.33,0.8,1500.0,1.0,100,603.4438806222222,553.3716417297528
1500.0,1,0.8,1500.0,1.0,100,1263.9295968,1023.8694313686352
1500.0,3,0.8,1500.0,1.0,100,1972.8658206,1301.8509975930958
166.0,0.33,0.8,1500.0,1.0,100,98.34945134444445,95.12460823731317
166.0,1,0.8,1500.0,1.0,100,284.72512966666665,273.3447084709258
166.0,3,0.8,1500.0,1.0,100,677.3859754666667,614.7202808160298
500.0,0.33,0.8,1500.0,1.0,100,256.11881908888887,242.73163715081103
500.0,1,0.8,1500.0,1.0,100,666.2181545,589.7594601363461
500.0,3,0.8,1500.0,1.0,100,1320.4314018,1111.740399490015
1500.0,0.33,0.8,1500.0,150.0,100,607.7549204,553.9018799806322
1500.0,1,0.8,1500.0,150.0,100,1283.6827703222223,1021.5434677235038
1500.0,3,0.8,1500.0,150.0,100,2066.387998511111,1403.3912992103983
166.0,0.33,0.8,1500.0,150.0,100,98.80634251111111,95.95245596833242
166.0,1,0.8,1500.0,150.0,100,284.1381432888889,274.43956729436934
166.0,3,0.8,1500.0,150.0,100,671.0149469888889,610.0075659608739
500.0,0.33,0.8,1500.0,150.0,100,257.6930428222222,246.69385909512752
500.0,1,0.8,1500.0,150.0,100,676.8884515444445,611.8965267369215
500.0,3,0.8,1500.0,150.0,100,1298.335350711111,1067.8257265543796
1500.0,0.33,0.8,1500.0,3.0,100,607.4569627666667,546.7844432419774
1500.0,1,0.8,1500.0,3.0,100,1259.6569703333332,1002.3988998307321
1500.0,3,0.8,1500.0,3.0,100,2013.791896588889,1386.9272231467976
166.0,0.33,0.8,1500.0,3.0,100,98.8773798,96.0933812026261
166.0,1,0.8,1500.0,3.0,100,283.7540834222222,272.31286003348225
166.0,3,0.8,1500.0,3.0,100,679.2216711888889,614.6311931320604
500.0,0.33,0.8,1500.0,3.0,100,259.27364202222225,245.43506252091146
500.0,1,0.8,1500.0,3.0,100,679.3038679555556,607.4187104045183
500.0,3,0.8,1500.0,3.0,100,1287.3784116555555,1007.0180368313106
1500.0,0.33,0.8,30.0,1.0,100,604.564287,541.6916967846025
1500.0,1,0.8,30.0,1.0,100,1282.3654562111112,1040.9960091300754
1500.0,3,0.8,30.0,1.0,100,2034.212526,1393.668128293694
166.0,0.33,0.8,30.0,1.0,100,97.66366445555556,94.09099597051673
166.0,1,0.8,30.0,1.0,100,284.1891382333333,271.9219194286509
166.0,3,0.8,30.0,1.0,100,677.7289554,611.0120983532545
500.0,0.33,0.8,30.0,1.0,100,254.42131596666667,242.69767747764982
500.0,1,0.8,30.0,1.0,100,679.2981369444444,615.3975156016502
500.0,3,0.8,30.0,1.0,100,1300.5041201444444,1056.9655939158654
1500.0,0.33,0.8,30.0,150.0,100,607.9472931666667,563.0070061331974
1500.0,1,0.8,30.0,150.0,100,1308.3112674,1051.8399976643293
1500.0,3,0.8,30.0,150.0,100,2001.7422174,1355.9784433752461
166.0,0.33,0.8,30.0,150.0,100,98.67748726666666,95.85092711139853
166.0,1,0.8,30.0,150.0,100,287.2296824333333,275.9549194453733
166.0,3,0.8,30.0,150.0,100,672.9256924444444,599.1141112560632
500.0,0.33,0.8,30.0,150.0,100,258.1248919111111,242.22481407832066
500.0,1,0.8,30.0,150.0,100,671.7075534333334,608.0734660016147
500.0,3,0.8,30.0,150.0,100,1299.7525879444445,1040.1136566109594
1500.0,0.33,0.8,30.0,3.0,100,606.4017962111111,555.8601321937557
1500.0,1,0.8,30.0,3.0,100,1281.7754789777778,1044.4738720306584
1500.0,3,0.8,30.0,3.0,100,2032.592429,1371.4920519029292
166.0,0.33,0.8,30.0,3.0,100,98.65585017777778,95.83812639242758
166.0,1,0.8,30.0,3.0,100,284.6056939888889,271.43090258783633
166.0,3,0.8,30.0,3.0,100,684.7409839333334,626.109364029843
500.0,0.33,0.8,30.0,3.0,100,257.68506772222224,245.48139295579196
500.0,1,0.8,30.0,3.0,100,667.8592363555556,605.1343540795959
500.0,3,0.8,30.0,3.0,100,1279.5994638,1023.0931539762281
1500.0,1,0.93,15.0,15.0,100,1274.493935888889,1018.6923676578637
1500.0,3,0.93,15.0,15.0,100,2021.7896261333333,1342.5370568249473
1500.0,1,0.93,15.0,15.0,300,2053.669272188552,1840.6784516112302
1500.0,3,0.93,15.0,15.0,300,4233.379984915825,3292.9157700509336
1500.0,1,0.93,15.0,15.0,500,2301.1040575555558,2159.4432172102515
1500.0,3,0.93,15.0,15.0,500,4856.169061055555,3926.6328077697212
500.0,1,0.93,15.0,15.0,100,680.9547294777777,625.259302945117
500.0,3,0.93,15.0,15.0,100,1275.8944644555556,1026.654900675118
500.0,1,0.93,15.0,15.0,300,836.4896947811447,785.132122975154
500.0,3,0.93,15.0,15.0,300,2088.411227845118,1917.8108713610995
500.0,1,0.93,15.0,15.0,500,943.4822619444444,911.121624001627
500.0,3,0.93,15.0,15.0,500,2406.3009228333335,2280.817942357147
1500.0,1,0.95,15.0,15.0,100,1262.3085163666667,1015.7829416942345
1500.0,3,0.95,15.0,15.0,100,2008.2130631222221,1337.0857706898364
1500.0,1,0.95,15.0,15.0,300,2026.5229554208754,1856.4031291112199
1500.0,3,0.95,15.0,15.0,300,3713.2641256565657,2919.5248117025258
1500.0,1,0.95,15.0,15.0,500,2193.2592769444445,1969.7736577443127
1500.0,3,0.95,15.0,15.0,500,4980.417367166667,4195.496055911909
500.0,1,0.95,15.0,15.0,100,662.7755608777778,592.6335554476035
500.0,3,0.95,15.0,15.0,100,1290.1488483222222,1027.607725529558
500.0,1,0.95,15.0,15.0,300,841.5485391582491,816.907541471024
500.0,3,0.95,15.0,15.0,300,2033.4421311447811,1875.6671738646148
500.0,1,0.95,15.0,15.0,500,890.7785007222222,881.6942539679648
500.0,3,0.95,15.0,15.0,500,2286.730975777778,2163.418492776004
1500.0,1,0.96,15.0,15.0,100,1290.8599750111111,1067.7794036495102
1500.0,3,0.96,15.0,15.0,100,2113.4046609222223,1422.9769039036814
1500.0,1,0.96,15.0,15.0,300,1986.060195050505,1818.609785863017
1500.0,3,0.96,15.0,15.0,300,3843.7162808417506,2941.4256200922246
1500.0,1,0.96,15.0,15.0,500,2148.093326222222,2005.954722310882
1500.0,3,0.96,15.0,15.0,500,4422.1229023333335,3527.1415768968745
500.0,1,0.96,15.0,15.0,100,663.596337788889,599.8679065359387
500.0,3,0.96,15.0,15.0,100,1289.7934732777778,1061.1703009128025
500.0,1,0.96,15.0,15.0,300,853.4042071043771,817.504622539767
500.0,3,0.96,15.0,15.0,300,2017.0189472727272,1776.8398989936427
500.0,1,0.96,15.0,15.0,500,899.4048853333334,902.7024769238332
500.0,3,0.96,15.0,15.0,500,2433.045953611111,2390.4927915812405
1500.0,1,0.97,15.0,15.0,100,1240.2242550222222,994.0720870281539
1500.0,3,0.97,15.0,15.0,100,2003.6992803222222,1387.7890482354449
1500.0,1,0.97,15.0,15.0,300,1926.2936741414142,1745.8071146848906
1500.0,3,0.97,15.0,15.0,300,3815.6907636363635,2798.413340318109
1500.0,1,0.97,15.0,15.0,500,2230.5694681111113,2054.7648968269577
1500.0,3,0.97,15.0,15.0,500,4561.048039055556,3795.1855144751325
500.0,1,0.97,15.0,15.0,100,654.8532681666667,598.0711107929318
500.0,3,0.97,15.0,15.0,100,1287.4233740444445,1057.1072134769788
500.0,1,0.97,15.0,15.0,300,839.2319398653199,832.7743542725926
500.0,3,0.97,15.0,15.0,300,2124.1928608417506,2006.6112986763972
500.0,1,0.97,15.0,15.0,500,894.5246851666667,908.0327051102644
500.0,3,0.97,15.0,15.0,500,2285.8058935,2162.1367403262984
1500.0,1,0.98,15.0,15.0,100,1254.493321111111,1065.6983805452503
1500.0,3,0.98,15.0,15.0,100,2096.864315588889,1522.9038588181663
1500.0,1,0.98,15.0,15.0,300,1971.8109873400674,1824.8381778183054
1500.0,3,0.98,15.0,15.0,300,3921.281894074074,3199.3379491160244
1500.0,1,0.98,15.0,15.0,500,2164.345072166667,1957.0334360825955
1500.0,3,0.98,15.0,15.0,500,5010.853162055556,4525.82662229054
500.0,1,0.98,15.0,15.0,100,648.9692740555555,592.7748410687324
500.0,3,0.98,15.0,15.0,100,1289.9337412444445,1040.9057221436933
500.0,1,0.98,15.0,15.0,300,815.5235327946128,793.2549449750394
500.0,3,0.98,15.0,15.0,300,1960.1422525925925,1789.461558654176
500.0,1,0.98,15.0,15.0,500,848.1008840555555,816.1455769046471
500.0,3,0.98,15.0,15.0,500,2184.113245722222,1946.3826581616354
1500.0,1,0.99,15.0,15.0,100,1191.2154602555556,974.1034046438455
1500.0,3,0.99,15.0,15.0,100,2049.898603211111,1374.2203795078397
1500.0,1,0.99,15.0,15.0,300,1812.4290017845117,1602.544481095117
1500.0,3,0.99,15.0,15.0,300,3955.936581043771,3091.5860070705908
1500.0,1,0.99,15.0,15.0,500,2117.70766,2041.9424971907379
1500.0,3,0.99,15.0,15.0,500,4426.5789372222225,3608.5621526141304
500.0,1,0.99,15.0,15.0,100,620.9665825555555,561.043862533292
500.0,3,0.99,15.0,15.0,100,1307.5658379,1055.0626783303442
500.0,1,0.99,15.0,15.0,300,765.45496006734,740.2455976897683
500.0,3,0.99,15.0,15.0,300,2113.749513333333,1881.746481938381
500.0,1,0.99,15.0,15.0,500,793.7543829444445,741.0145397169168
500.0,3,0.99,15.0,15.0,500,2265.3104116111112,2093.6994042239407
1500.0,0.33,0.9,10.0,1.0,100,486.8526907666667,422.188835748676
1500.0,1,0.9,10.0,1.0,100,1259.3370569,1009.5843019353241
1500.0,3,0.9,10.0,1.0,100,2075.7197824777777,1440.1284123485575
166.0,0.33,0.9,10.0,1.0,100,95.80556175555556,90.65621191103232
166.0,1,0.9,10.0,1.0,100,284.1229834,273.02543901576246
166.0,3,0.9,10.0,1.0,100,671.7806572888888,600.515195030897
500.0,0.33,0.9,10.0,1.0,100,236.9755759,216.29097746062865
500.0,1,0.9,10.0,1.0,100,664.9278499333333,599.9641001101926
500.0,3,0.9,10.0,1.0,100,1275.1331832666667,1030.5539343868968
1500.0,0.33,0.9,10.0,150.0,100,480.6351261888889,419.69962248615843
1500.0,1,0.9,10.0,150.0,100,1305.5021755444445,1050.5085665470815
1500.0,3,0.9,10.0,150.0,100,2068.2295065666667,1370.0160539417059
166.0,0.33,0.9,10.0,150.0,100,96.47099634444444,91.80846370187805
166.0,1,0.9,10.0,150.0,100,282.0919535888889,271.291337759395
166.0,3,0.9,10.0,150.0,100,687.0807948666667,634.0011410518238
500.0,0.33,0.9,10.0,150.0,100,235.58015608888888,212.84949667740275
500.0,1,0.9,10.0,150.0,100,670.3903138555555,600.5533965718939
500.0,3,0.9,10.0,150.0,100,1289.2481008777777,1036.7299069370051
1500.0,0.33,0.9,10.0,3.0,100,485.38785706666664,418.0779118747636
1500.0,1,0.9,10.0,3.0,100,1297.5440041222223,1066.8304394718118
1500.0,3,0.9,10.0,3.0,100,2082.9089633444446,1506.4406376735087
166.0,0.33,0.9,10.0,3.0,100,96.78555264444445,92.68455011056776
166.0,1,0.9,10.0,3.0,100,283.0082101666667,271.5421491624458
166.0,3,0.9,10.0,3.0,100,672.0546166333334,605.5937906180733
500.0,0.33,0.9,10.0,3.0,100,234.40627125555557,209.66828983423164
500.0,1,0.9,10.0,3.0,100,664.6800500777778,597.5713387350428
500.0,3,0.9,10.0,3.0,100,1289.2354157444445,1028.8315070518552
1500.0,1,0.9,15.0,15.0,100,1289.5347067444445,1032.6034467331801
1500.0,3,0.9,15.0,15.0,100,2045.6449381333334,1420.115443712349
1500.0,1,0.9,15.0,15.0,300,2052.9895964646466,1882.3300714829204
1500.0,3,0.9,15.0,15.0,300,3968.9530193939395,3291.8607661386
1500.0,1,0.9,15.0,15.0,500,2101.6896336111113,1931.309114826458
1500.0,3,0.9,15.0,15.0,500,4797.021606611112,3930.8338599968815
500.0,1,0.9,15.0,15.0,100,675.3714965777777,605.4157344687877
500.0,3,0.9,15.0,15.0,100,1318.3578791666666,1084.022938483232
500.0,1,0.9,15.0,15.0,300,849.218043063973,809.0561081361453
500.0,3,0.9,15.0,15.0,300,2049.6455816161615,1916.1365045017828
500.0,1,0.9,15.0,15.0,500,896.6559669444445,864.119469393479
500.0,3,0.9,15.0,15.0,500,2215.6910382222222,2096.087947281862
1500.0,0.33,0.9,1500.0,1.0,100,483.97676224444444,416.7506089711816
1500.0,1,0.9,1500.0,1.0,100,1332.6951384444444,1081.038916646568
1500.0,3,0.9,1500.0,1.0,100,1983.4389509777777,1314.4944303761736
166.0,0.33,0.9,1500.0,1.0,100,96.8158809,92.17457890119482
166.0,1,0.9,1500.0,1.0,100,283.74623806666665,271.4391204042165
166.0,3,0.9,1500.0,1.0,100,673.2126572,613.5213060906373
500.0,0.33,0.9,1500.0,1.0,100,235.92943043333332,213.8104303057391
500.0,1,0.9,1500.0,1.0,100,668.6234423555555,608.3283228048331
500.0,3,0.9,1500.0,1.0,100,1294.7588917666667,1058.5124808897162
1500.0,0.33,0.9,1500.0,150.0,100,483.6178729555556,415.4567440921829
1500.0,1,0.9,1500.0,150.0,100,1313.569249388889,1084.3129107370592
1500.0,3,0.9,1500.0,150.0,100,2031.3358933333334,1340.5505356269216
166.0,0.33,0.9,1500.0,150.0,100,96.3637041,91.826680722767
166.0,1,0.9,1500.0,150.0,100,280.93859262222225,268.08696877800395
166.0,3,0.9,1500.0,150.0,100,683.1275046888888,631.9215249177857
500.0,0.33,0.9,1500.0,150.0,100,236.13080817777777,213.44655665356842
500.0,1,0.9,1500.0,150.0,100,678.3432736111112,625.2218306157645
500.0,3,0.9,1500.0,150.0,100,1280.2600120666666,1029.350463914711
1500.0,0.33,0.9,1500.0,3.0,100,484.5411888,416.20739282068735
1500.0,1,0.9,1500.0,3.0,100,1304.1839654222222,1072.1083736689397
1500.0,3,0.9,1500.0,3.0,100,1969.6541918777777,1292.1746101415258
166.0,0.33,0.9,1500.0,3.0,100,95.6890374,90.77497095966517
166.0,1,0.9,1500.0,3.0,100,283.50930745555553,272.1141005360194
166.0,3,0.9,1500.0,3.0,100,676.2533517888888,612.3668082925598
500.0,0.33,0.9,1500.0,3.0,100,235.2945630111111,212.14393455261865
500.0,1,0.9,1500.0,3.0,100,672.9075987888889,605.3629409528401
500.0,3,0.9,1500.0,3.0,100,1342.1090048222222,1093.6768234086899
1500.0,0.33,0.9,30.0,1.0,100,488.9035594,424.78658370688555
1500.0,1,0.9,30.0,1.0,100,1270.5646495888889,1011.6822944564556
1500.0,3,0.9,30.0,1.0,100,2055.1229978333336,1471.2310317678116
166.0,0.33,0.9,30.0,1.0,100,95.95847198888889,91.39363754764835
166.0,1,0.9,30.0,1.0,100,284.1745636,272.2205064050805
166.0,3,0.9,30.0,1.0,100,675.6792653333333,629.1851716804903
500.0,0.33,0.9,30.0,1.0,100,235.0040669888889,210.4825434043398
500.0,1,0.9,30.0,1.0,100,671.6942315555556,611.8679653757488
500.0,3,0.9,30.0,1.0,100,1308.091635911111,1057.8370672244755
1500.0,0.33,0.9,30.0,150.0,100,480.92849001111114,413.59432567443224
1500.0,1,0.9,30.0,150.0,100,1299.5495727555556,1054.1390215465105
1500.0,3,0.9,30.0,150.0,100,2018.327297188889,1379.8153105106517
166.0,0.33,0.9,30.0,150.0,100,96.4826289,91.64644113112317
166.0,1,0.9,30.0,150.0,100,282.26641857777776,269.502507524733
166.0,3,0.9,30.0,150.0,100,674.6807236222222,612.8394024350683
500.0,0.33,0.9,30.0,150.0,100,233.9223960888889,210.5689390847513
500.0,1,0.9,30.0,150.0,100,666.7210778555556,596.841414750149
500.0,3,0.9,30.0,150.0,100,1279.3726625,1044.9152614198517
1500.0,0.33,0.9,30.0,3.0,100,489.1606071111111,422.9929017251297
1500.0,1,0.9,30.0,3.0,100,1305.9450399333334,1088.4916491286415
1500.0,3,0.9,30.0,3.0,100,2031.8508674777777,1390.7675111897886
166.0,0.33,0.9,30.0,3.0,100,96.0676376888889,90.86699726858868
166.0,1,0.9,30.0,3.0,100,280.1773947888889,271.44494347311377
166.0,3,0.9,30.0,3.0,100,689.6541110666667,632.6425042295396
500.0,0.33,0.9,30.0,3.0,100,235.41202016666668,213.1361445568796
500.0,1,0.9,30.0,3.0,100,666.8151315777778,604.1176773251126
500.0,3,0.9,30.0,3.0,100,1306.0602015222223,1055.748128963382
1500.0,0.33,0,10.0,1.0,100,670.7917064222222,613.3064391982074
1500.0,1,0,10.0,1.0,100,1327.993214211111,1075.6044005540361
1500.0,3,0,10.0,1.0,100,2066.243529222222,1525.1270798606931
166.0,0.33,0,10.0,1.0,100,104.29688474444444,103.18932362191582
166.0,1,0,10.0,1.0,100,285.91923121111114,276.2709164672977
166.0,3,0,10.0,1.0,100,669.7186368444444,610.1794284773541
500.0,0.33,0,10.0,1.0,100,282.81859738888886,272.1299974907693
500.0,1,0,10.0,1.0,100,668.7732867222222,606.9819591640714
500.0,3,0,10.0,1.0,100,1296.338572388889,1076.200569355006
1500.0,0.33,0,10.0,150.0,100,675.9148397,611.8297231165436
1500.0,1,0,10.0,150.0,100,1304.1565926666667,1084.5613861423856
1500.0,3,0,10.0,150.0,100,1934.4301821111112,1296.6360949143277
166.0,0.33,0,10.0,150.0,100,103.74294774444445,102.00587744893349
166.0,1,0,10.0,150.0,100,282.3392898111111,268.02241207097984
166.0,3,0,10.0,150.0,100,673.4874094666667,603.5036000061184
500.0,0.33,0,10.0,150.0,100,284.3309236,272.65467156866265
500.0,1,0,10.0,150.0,100,670.3722824222223,607.3280129098991
500.0,3,0,10.0,150.0,100,1319.4098244777779,1069.2891121967884
1500.0,0.33,0,10.0,3.0,100,671.3650488,606.2266792022382
1500.0,1,0,10.0,3.0,100,1302.996053488889,1042.1054073135474
1500.0,3,0,10.0,3.0,100,2006.0544387,1393.6620193374422
166.0,0.33,0,10.0,3.0,100,104.11122032222222,102.81086349887515
166.0,1,0,10.0,3.0,100,285.2945246111111,274.47466177760646
166.0,3,0,10.0,3.0,100,675.5000991111111,611.8157525377419
500.0,0.33,0,10.0,3.0,100,283.026872,273.5037716045977
500.0,1,0,10.0,3.0,100,681.1883170888889,622.9501123300556
500.0,3,0,10.0,3.0,100,1283.3673810555556,1023.6123094698249
1500.0,0.33,0,1500.0,1.0,100,670.1034316555556,607.5504859938007
1500.0,1,0,1500.0,1.0,100,1284.3858854777777,1028.3935692329555
1500.0,3,0,1500.0,1.0,100,2002.2563053111112,1333.3929991611005
166.0,0.33,0,1500.0,1.0,100,104.98047443333333,103.83799365414839
166.0,1,0,1500.0,1.0,100,285.69508815555554,274.14848541687627
166.0,3,0,1500.0,1.0,100,672.5355908222223,610.7435528787698
500.0,0.33,0,1500.0,1.0,100,284.9958375333333,274.6156372445084
500.0,1,0,1500.0,1.0,100,678.0803265777778,612.7529928592182
500.0,3,0,1500.0,1.0,100,1252.8407016555554,1020.9197387154294
1500.0,0.33,0,1500.0,150.0,100,680.5969140111112,629.9768662861505
1500.0,1,0,1500.0,150.0,100,1301.6191997333333,1083.400794153955
1500.0,3,0,1500.0,150.0,100,1983.1401488666668,1375.7161511104525
166.0,0.33,0,1500.0,150.0,100,103.96629354444444,102.2286222004243
166.0,1,0,1500.0,150.0,100,286.28931546666666,275.8720308220714
166.0,3,0,1500.0,150.0,100,675.0537835111111,612.8546302583243
500.0,0.33,0,1500.0,150.0,100,281.84042691111114,269.9750962608433
500.0,1,0,1500.0,150.0,100,678.3936140222222,609.7614623790743
500.0,3,0,1500.0,150.0,100,1300.4809087555554,1033.2175471250148
1500.0,0.33,0,1500.0,3.0,100,671.4873072,603.9333272361051
1500.0,1,0,1500.0,3.0,100,1278.6541289222223,1037.0794685918843
1500.0,3,0,1500.0,3.0,100,2030.4642091,1422.4712222712076
166.0,0.33,0,1500.0,3.0,100,104.69388214444444,102.43993784382832
166.0,1,0,1500.0,3.0,100,286.62782847777777,279.7661586308034
166.0,3,0,1500.0,3.0,100,684.3727498555555,624.7717700439448
500.0,0.33,0,1500.0,3.0,100,285.6331315333333,274.17527695868677
500.0,1,0,1500.0,3.0,100,678.5263878555555,616.4958469661251
500.0,3,0,1500.0,3.0,100,1289.2700305,1065.7484327377488
1500.0,0.33,0,30.0,1.0,100,671.3499179333334,613.9887649792548
